session,num_clusters_child,eps_max_child,child_noise,child_info,num_clusters_parent,eps_max_parent,parent_noise,parent_info,video
,1,0.95,461,"[{'cluster': 0, 'x_mean': -0.047307522882513685, 'x_std': 0.13799873280720049, 'y_mean': 0.4968720252732251, 'y_std': 0.09565956761365768, 'z_mean': -0.8443280474726789, 'z_std': 0.04866918947070013}, {'cluster': -1, 'x_mean': -0.04681595010845986, 'x_std': 0.40783606175379794, 'y_mean': 0.3100560921908895, 'y_std': 0.20205202027667674, 'z_mean': -0.8232340119305858, 'z_std': 0.10686087713210482}]",1,0.95,389,"[{'cluster': 0, 'x_mean': 0.4128961907510955, 'x_std': 0.11536498495552694, 'y_mean': 0.4921462495746237, 'y_std': 0.12797304587339428, 'z_mean': -0.7402301789013127, 'z_std': 0.05437193711672381}, {'cluster': -1, 'x_mean': 0.3325769061696658, 'x_std': 0.35270270012205746, 'y_mean': 0.24094023393316155, 'y_std': 0.26371509296362555, 'z_mean': -0.7730594113110539, 'z_std': 0.18560943289262927}]",training_session_10
,1,0.95,546,"[{'cluster': 0, 'x_mean': -0.06530685655120495, 'x_std': 0.15396423693681813, 'y_mean': 0.4861102980851975, 'y_std': 0.10817395226107918, 'z_mean': -0.8448374196966456, 'z_std': 0.05453758667289588}, {'cluster': -1, 'x_mean': -0.3828804688644684, 'x_std': 0.4519541137665567, 'y_mean': 0.29656460897435893, 'y_std': 0.1398966707851852, 'z_mean': -0.7207836831501827, 'z_std': 0.13425711306533086}]",1,0.95,448,"[{'cluster': 0, 'x_mean': 0.4350369537916177, 'x_std': 0.12262739125946337, 'y_mean': 0.46158423446005886, 'y_std': 0.1074102393339594, 'z_mean': -0.7494486329282206, 'z_std': 0.06047697168887561}, {'cluster': -1, 'x_mean': 0.1646742645089287, 'x_std': 0.30010861233284436, 'y_mean': 0.1678213214285713, 'y_std': 0.16473043617464578, 'z_mean': -0.8990223727678561, 'z_std': 0.11395811038704538}]",training_session_11
,1,0.95,112,"[{'cluster': 0, 'x_mean': 0.039074544367982536, 'x_std': 0.1554394117091967, 'y_mean': 0.46221038735965336, 'y_std': 0.10805613464180899, 'z_mean': -0.8597596968489656, 'z_std': 0.05088194739868549}, {'cluster': -1, 'x_mean': -0.2815827589285714, 'x_std': 0.31411264939852007, 'y_mean': 0.21820824107142864, 'y_std': 0.17782817929511152, 'z_mean': -0.8548294732142859, 'z_std': 0.0913691691395491}]",1,0.95,38,"[{'cluster': 0, 'x_mean': 0.3280495842156708, 'x_std': 0.23995445753529926, 'y_mean': 0.3476017840853568, 'y_std': 0.2956659407866039, 'z_mean': -0.7789665646685131, 'z_std': 0.11070481361059818}, {'cluster': -1, 'x_mean': -0.16847353947368418, 'x_std': 0.539123529034199, 'y_mean': 0.23408032894736844, 'y_std': 0.2032963930551486, 'z_mean': -0.7484708421052633, 'z_std': 0.17032467886514546}]",training_session_12
,1,0.95,174,"[{'cluster': 0, 'x_mean': -0.19341596233473482, 'x_std': 0.2529860652458742, 'y_mean': 0.43813144158040335, 'y_std': 0.12403720918949344, 'z_mean': -0.824596091831506, 'z_std': 0.06428737749871052}, {'cluster': -1, 'x_mean': -0.23571184770114934, 'x_std': 0.4138317128145747, 'y_mean': 0.24932966091954023, 'y_std': 0.27761770885463427, 'z_mean': -0.7675241867816088, 'z_std': 0.20095392599953182}]",1,0.95,186,"[{'cluster': 0, 'x_mean': 0.4506490122518598, 'x_std': 0.14459050342370283, 'y_mean': 0.3928458504187338, 'y_std': 0.30875023692749687, 'z_mean': -0.7140038418889555, 'z_std': 0.10201922077916575}, {'cluster': -1, 'x_mean': -0.25204075806451626, 'x_std': 0.20579329033471863, 'y_mean': 0.1438164247311827, 'y_std': 0.18290728759552957, 'z_mean': -0.9110778602150537, 'z_std': 0.06435194103959986}]",training_session_13
,1,0.95,275,"[{'cluster': 0, 'x_mean': -0.22675128000603142, 'x_std': 0.2388932978389315, 'y_mean': 0.4557029501658611, 'y_std': 0.103949333912951, 'z_mean': -0.8126469522014468, 'z_std': 0.07382777779159024}, {'cluster': -1, 'x_mean': -0.3944966109090908, 'x_std': 0.3777862483665297, 'y_mean': 0.15551550727272725, 'y_std': 0.1742076902463153, 'z_mean': -0.7832012781818181, 'z_std': 0.173140040315625}]",1,0.95,2,"[{'cluster': 0, 'x_mean': 0.3201111505338495, 'x_std': 0.2566769094434274, 'y_mean': 0.32026145242285525, 'y_std': 0.2827646475179134, 'z_mean': -0.7886709788806805, 'z_std': 0.1411601417188668}, {'cluster': -1, 'x_mean': -0.3464975, 'x_std': 0.023248256751851284, 'y_mean': 0.5983092499999999, 'y_std': 0.02794592065266413, 'z_mean': -0.7023382499999999, 'z_std': 0.03442584719545762}]",training_session_14
,1,0.95,273,"[{'cluster': 0, 'x_mean': -0.25121183734382163, 'x_std': 0.230564837931602, 'y_mean': 0.4301169279500222, 'y_std': 0.1173620960633161, 'z_mean': -0.820493485330866, 'z_std': 0.06933200696013354}, {'cluster': -1, 'x_mean': -0.5722487948717948, 'x_std': 0.3259767183448572, 'y_mean': 0.1799146263736264, 'y_std': 0.2085002926173394, 'z_mean': -0.6634138131868133, 'z_std': 0.21755182035379503}]",1,0.95,513,"[{'cluster': 0, 'x_mean': 0.4563870554790606, 'x_std': 0.08636669123754938, 'y_mean': 0.47907936982214333, 'y_std': 0.09390674030557698, 'z_mean': -0.7329629504302935, 'z_std': 0.050486276678528244}, {'cluster': -1, 'x_mean': 0.2681175847953216, 'x_std': 0.28568130088598603, 'y_mean': 0.28713640545808966, 'y_std': 0.21989931003059549, 'z_mean': -0.8353380282651068, 'z_std': 0.10859931929238877}]",training_session_15
,1,0.95,87,"[{'cluster': 0, 'x_mean': -0.23172156465228932, 'x_std': 0.31887168018848683, 'y_mean': 0.43027453560682105, 'y_std': 0.147277494406657, 'z_mean': -0.7888522494567013, 'z_std': 0.09299273615251256}, {'cluster': -1, 'x_mean': -0.37002050000000014, 'x_std': 0.3328892356144559, 'y_mean': 0.1714166551724138, 'y_std': 0.28835877732103665, 'z_mean': -0.7545039540229885, 'z_std': 0.2618737325730847}]",1,0.95,322,"[{'cluster': 0, 'x_mean': 0.46873888566577177, 'x_std': 0.15179141729407505, 'y_mean': 0.4266730072166414, 'y_std': 0.1414012798086716, 'z_mean': -0.7354604146738353, 'z_std': 0.090636016712128}, {'cluster': -1, 'x_mean': 0.13451972826086953, 'x_std': 0.31181649302871106, 'y_mean': 0.00895211024844716, 'y_std': 0.25217209593092216, 'z_mean': -0.8970366071428567, 'z_std': 0.09306284318200546}]",training_session_16
,1,0.95,240,"[{'cluster': 0, 'x_mean': -0.010663812767289164, 'x_std': 0.179878326178914, 'y_mean': 0.4958275694690723, 'y_std': 0.0893224546394048, 'z_mean': -0.8387104428914164, 'z_std': 0.05353898419221384}, {'cluster': -1, 'x_mean': -0.21797246875000006, 'x_std': 0.2658189350623938, 'y_mean': 0.14947336041666665, 'y_std': 0.14573249375753172, 'z_mean': -0.9068766854166664, 'z_std': 0.10354228978797818}]",1,0.95,138,"[{'cluster': 0, 'x_mean': 0.3838488270762223, 'x_std': 0.21664037516478354, 'y_mean': 0.3663460589053214, 'y_std': 0.19441768959736108, 'z_mean': -0.7846162684869175, 'z_std': 0.10584151842238498}, {'cluster': -1, 'x_mean': 0.4285994891304348, 'x_std': 0.34264829152896265, 'y_mean': -0.06993844927536236, 'y_std': 0.272884325490883, 'z_mean': -0.7788125217391307, 'z_std': 0.08815961221635568}]",training_session_17
,1,0.95,271,"[{'cluster': 0, 'x_mean': -0.25394441080170344, 'x_std': 0.2546712285019677, 'y_mean': 0.45581189843601105, 'y_std': 0.11695599295352618, 'z_mean': -0.7970654455146626, 'z_std': 0.08581590321724822}, {'cluster': -1, 'x_mean': -0.5757955516605168, 'x_std': 0.295819231146685, 'y_mean': 0.23919028413284132, 'y_std': 0.22488282096019943, 'z_mean': -0.6412316715867157, 'z_std': 0.24251846891160425}]",1,0.95,748,"[{'cluster': 0, 'x_mean': 0.37452690570001146, 'x_std': 0.08957518168797811, 'y_mean': 0.5775317105711376, 'y_std': 0.09751767668898942, 'z_mean': -0.7075995874872235, 'z_std': 0.04326712436575499}, {'cluster': -1, 'x_mean': 0.23452915040106945, 'x_std': 0.2742050267576723, 'y_mean': 0.20154589772727274, 'y_std': 0.32435164405232936, 'z_mean': -0.8367581016042779, 'z_std': 0.1319174505017027}]",training_session_18
,1,0.95,642,"[{'cluster': 0, 'x_mean': -0.02642556947947715, 'x_std': 0.2021123597998003, 'y_mean': 0.5003308843728494, 'y_std': 0.07976776924514241, 'z_mean': -0.8315610848429246, 'z_std': 0.054855474813790994}, {'cluster': -1, 'x_mean': -0.5076328660436141, 'x_std': 0.27872712289154394, 'y_mean': 0.34171800311526523, 'y_std': 0.14905727723611642, 'z_mean': -0.709107274922119, 'z_std': 0.13367001160884567}]",1,0.95,897,"[{'cluster': 0, 'x_mean': 0.46735981420118117, 'x_std': 0.11200642045120414, 'y_mean': 0.4639512846153837, 'y_std': 0.11581926628681043, 'z_mean': -0.7278717293885625, 'z_std': 0.06219867822895653}, {'cluster': -1, 'x_mean': 0.002869690078037883, 'x_std': 0.2716009779955678, 'y_mean': 0.13233049108138215, 'y_std': 0.29382543582965115, 'z_mean': -0.8997562881828319, 'z_std': 0.0839359658615137}]",training_session_19
,2,0.95,449,"[{'cluster': 0, 'x_mean': 0.026117564414818658, 'x_std': 0.17324184689481736, 'y_mean': 0.47163030585822174, 'y_std': 0.1031173576950017, 'z_mean': -0.8526117370849882, 'z_std': 0.04650711666175634}, {'cluster': 1, 'x_mean': -0.6053108094462538, 'x_std': 0.04545760391212573, 'y_mean': 0.30984688762214996, 'y_std': 0.06105552770422523, 'z_mean': -0.7251054429967426, 'z_std': 0.02915948771220235}, {'cluster': -1, 'x_mean': -0.30978181625835194, 'x_std': 0.476788007716454, 'y_mean': 0.2664031759465477, 'y_std': 0.15522296476448294, 'z_mean': -0.7497105623608021, 'z_std': 0.1233084665739397}]",1,0.95,469,"[{'cluster': 0, 'x_mean': 0.474074027027029, 'x_std': 0.13802025044961957, 'y_mean': 0.46626456126428356, 'y_std': 0.13322791545624732, 'z_mean': -0.7124620081625257, 'z_std': 0.07747416950165692}, {'cluster': -1, 'x_mean': 0.19662766098081003, 'x_std': 0.38206316575403043, 'y_mean': 0.06699625586353934, 'y_std': 0.34562858207573527, 'z_mean': -0.8196697420042651, 'z_std': 0.11549066624027418}]",training_session_20
,1,0.95,293,"[{'cluster': 0, 'x_mean': -0.320875113014175, 'x_std': 0.2409512112188398, 'y_mean': 0.4443925900500279, 'y_std': 0.1346212918100158, 'z_mean': -0.7812122921414723, 'z_std': 0.07890969299743344}, {'cluster': -1, 'x_mean': -0.5056619948805463, 'x_std': 0.437553909802107, 'y_mean': 0.12472774573378839, 'y_std': 0.2135557121919581, 'z_mean': -0.6540900597269623, 'z_std': 0.2458901987657512}]",1,0.95,158,"[{'cluster': 0, 'x_mean': 0.3419188109681394, 'x_std': 0.19358030252527114, 'y_mean': 0.30772395843545725, 'y_std': 0.2561747028411875, 'z_mean': -0.8151349878812695, 'z_std': 0.11633691900188708}, {'cluster': -1, 'x_mean': 0.31119537658227836, 'x_std': 0.4076340883147724, 'y_mean': -0.1274565221518987, 'y_std': 0.3957808377922951, 'z_mean': -0.7465294905063289, 'z_std': 0.046875350842694556}]",training_session_21
,1,0.95,243,"[{'cluster': 0, 'x_mean': -0.20570633309404268, 'x_std': 0.25750443005494666, 'y_mean': 0.4290191447116539, 'y_std': 0.13364675669432616, 'z_mean': -0.8222427721643952, 'z_std': 0.08047049021085419}, {'cluster': -1, 'x_mean': -0.599871314814815, 'x_std': 0.22680985654343322, 'y_mean': 0.19831794238683115, 'y_std': 0.26968524174496855, 'z_mean': -0.6658217469135801, 'z_std': 0.17250777953252575}]",1,0.95,183,"[{'cluster': 0, 'x_mean': 0.3669401356361341, 'x_std': 0.13808344032445125, 'y_mean': 0.4683266060674554, 'y_std': 0.167885009000026, 'z_mean': -0.7625317559905943, 'z_std': 0.09946571403333676}, {'cluster': -1, 'x_mean': 0.16537230874316938, 'x_std': 0.31674672031208656, 'y_mean': -0.0034326994535519213, 'y_std': 0.2573543454854873, 'z_mean': -0.8888669590163937, 'z_std': 0.10268418791675431}]",training_session_22
,1,0.95,240,"[{'cluster': 0, 'x_mean': -0.20261771478759072, 'x_std': 0.246632380601544, 'y_mean': 0.4518272076532279, 'y_std': 0.11800457811987693, 'z_mean': -0.816276413576912, 'z_std': 0.07881678897119444}, {'cluster': -1, 'x_mean': -0.7082476583333335, 'x_std': 0.2535980471263389, 'y_mean': 0.10664149375000002, 'y_std': 0.2165789910699212, 'z_mean': -0.5892917229166664, 'z_std': 0.1569562162829532}]",1,0.95,699,"[{'cluster': 0, 'x_mean': 0.5628941372188129, 'x_std': 0.09698110951798149, 'y_mean': 0.4860063693251533, 'y_std': 0.10106290295775033, 'z_mean': -0.6455758895023866, 'z_std': 0.07301194058495278}, {'cluster': -1, 'x_mean': 0.23649599141630873, 'x_std': 0.25946960893052456, 'y_mean': 0.17363282761087273, 'y_std': 0.19026869456182036, 'z_mean': -0.8932548261802578, 'z_std': 0.06903248121450711}]",training_session_23
,1,0.95,38,"[{'cluster': 0, 'x_mean': 0.017472277823442406, 'x_std': 0.17695204430850434, 'y_mean': 0.42064223516357063, 'y_std': 0.13780360466844563, 'z_mean': -0.8734899896432686, 'z_std': 0.053638042826874795}, {'cluster': -1, 'x_mean': -0.10469827631578948, 'x_std': 0.3614590581419434, 'y_mean': 0.20524347368421048, 'y_std': 0.3066469328632389, 'z_mean': -0.840851355263158, 'z_std': 0.12876201208068447}]",1,0.95,122,"[{'cluster': 0, 'x_mean': 0.31388708010068195, 'x_std': 0.20523174226342536, 'y_mean': 0.37903524681670225, 'y_std': 0.20721093019885342, 'z_mean': -0.8082187093574194, 'z_std': 0.10816243881668822}, {'cluster': -1, 'x_mean': 0.5728157909836065, 'x_std': 0.09124628051203147, 'y_mean': -0.30038327459016395, 'y_std': 0.11531206581769769, 'z_mean': -0.7422667213114755, 'z_std': 0.07827646342463869}]",training_session_24
