session,num_clusters_child,eps_max_child,child_noise,child_info,num_clusters_parent,eps_max_parent,parent_noise,parent_info,video
,1,0.95,370,"[{'cluster': 0, 'x_mean': -0.16317633671586768, 'x_std': 0.12423722030113404, 'y_mean': 0.2202271967404673, 'y_std': 0.07599310966087289, 'z_mean': -0.946142676137765, 'z_std': 0.02986394256636146}, {'cluster': -1, 'x_mean': -0.36443567162162166, 'x_std': 0.34948436743801337, 'y_mean': 0.16796591351351345, 'y_std': 0.21082841286930096, 'z_mean': -0.8087395756756762, 'z_std': 0.11649116741952549}]",1,0.95,960,"[{'cluster': 0, 'x_mean': 0.5042646600000005, 'x_std': 0.07819819603690518, 'y_mean': 0.3790490967971518, 'y_std': 0.05553225300845111, 'z_mean': -0.7641694451601365, 'z_std': 0.03917536759302297}, {'cluster': -1, 'x_mean': 0.4379602156249998, 'x_std': 0.2164024720406972, 'y_mean': 0.22598414791666693, 'y_std': 0.26961122959470035, 'z_mean': -0.7851764604166672, 'z_std': 0.11772600326984502}]",training_session_0
,1,0.95,267,"[{'cluster': 0, 'x_mean': -0.1394261775372702, 'x_std': 0.11625777583317125, 'y_mean': 0.26959236174025203, 'y_std': 0.08307603460092122, 'z_mean': -0.9368383488388798, 'z_std': 0.03063347561109116}, {'cluster': -1, 'x_mean': -0.3408918239700375, 'x_std': 0.3004239744488632, 'y_mean': 0.17904626404494375, 'y_std': 0.20035288921470779, 'z_mean': -0.8418488127340822, 'z_std': 0.0873996868453969}]",1,0.95,527,"[{'cluster': 0, 'x_mean': 0.46279719958370114, 'x_std': 0.07357739139848522, 'y_mean': 0.4068876176447056, 'y_std': 0.04841584812325682, 'z_mean': -0.7769955784965212, 'z_std': 0.036073693518133894}, {'cluster': -1, 'x_mean': 0.3638420085388992, 'x_std': 0.26330547499906326, 'y_mean': 0.23042377229601516, 'y_std': 0.22972725463771287, 'z_mean': -0.819236144212523, 'z_std': 0.1220023071668573}]",training_session_1
,1,0.95,476,"[{'cluster': 0, 'x_mean': -0.08696208700712908, 'x_std': 0.10867674507821591, 'y_mean': 0.2706086859450027, 'y_std': 0.08188737515283338, 'z_mean': -0.9439815129492232, 'z_std': 0.023229072719042107}, {'cluster': -1, 'x_mean': -0.32867738025210064, 'x_std': 0.24641011074099586, 'y_mean': 0.19703007773109274, 'y_std': 0.19739847661956372, 'z_mean': -0.8623457678571422, 'z_std': 0.06323968193009993}]",1,0.95,364,"[{'cluster': 0, 'x_mean': 0.5587131461193879, 'x_std': 0.05938631989800377, 'y_mean': 0.37592919261856195, 'y_std': 0.03903188773542386, 'z_mean': -0.7297490422631231, 'z_std': 0.03294475048514639}, {'cluster': -1, 'x_mean': 0.5256992596153844, 'x_std': 0.15194618870615692, 'y_mean': 0.2580876208791209, 'y_std': 0.23549357626149273, 'z_mean': -0.7489009642857148, 'z_std': 0.10447355130711544}]",training_session_2
,1,0.95,122,"[{'cluster': 0, 'x_mean': 0.06331452021189059, 'x_std': 0.16657039025557502, 'y_mean': 0.29918809658506346, 'y_std': 0.09218718174546933, 'z_mean': -0.9270939716107788, 'z_std': 0.05068299234588391}, {'cluster': -1, 'x_mean': -0.01298229098360653, 'x_std': 0.4576229981000675, 'y_mean': 0.16506715573770495, 'y_std': 0.1731785173593819, 'z_mean': -0.8518944590163939, 'z_std': 0.07618069593417243}]",1,0.95,735,"[{'cluster': 0, 'x_mean': 0.5234326966750653, 'x_std': 0.07652797873115086, 'y_mean': 0.380913832392948, 'y_std': 0.05220488278312609, 'z_mean': -0.7500074213098256, 'z_std': 0.039033500291160234}, {'cluster': -1, 'x_mean': 0.32755204217687056, 'x_std': 0.2703654752201269, 'y_mean': 0.34614834149659846, 'y_std': 0.24532036136623345, 'z_mean': -0.786829171428572, 'z_std': 0.110051508622139}]",training_session_3
,1,0.95,187,"[{'cluster': 0, 'x_mean': -0.04606787300511872, 'x_std': 0.1326545850614234, 'y_mean': 0.31470579223125567, 'y_std': 0.06367989684805933, 'z_mean': -0.9320314799759081, 'z_std': 0.023089924072006066}, {'cluster': -1, 'x_mean': -0.06477207219251338, 'x_std': 0.3120296917940376, 'y_mean': 0.25088836631016054, 'y_std': 0.16540065538002968, 'z_mean': -0.8939578235294117, 'z_std': 0.061753096916101646}]",1,0.95,134,"[{'cluster': 0, 'x_mean': 0.44023370519869753, 'x_std': 0.11582082550062284, 'y_mean': 0.472479225506123, 'y_std': 0.059044182436229796, 'z_mean': -0.7441566347788059, 'z_std': 0.05679573548764792}, {'cluster': -1, 'x_mean': 0.4128050186567164, 'x_std': 0.15688916724279237, 'y_mean': 0.4954337873134331, 'y_std': 0.18381332295440125, 'z_mean': -0.6974124738805968, 'z_std': 0.16427698355164747}]",training_session_4
,1,0.95,655,"[{'cluster': 0, 'x_mean': -0.21918466449201918, 'x_std': 0.09524634834394091, 'y_mean': 0.3019772391689898, 'y_std': 0.048358276407739424, 'z_mean': -0.9178692095262219, 'z_std': 0.025183958013987394}, {'cluster': -1, 'x_mean': -0.48389726259541954, 'x_std': 0.18882908786665603, 'y_mean': 0.20397959083969455, 'y_std': 0.09954910213149626, 'z_mean': -0.816718490839695, 'z_std': 0.07871430836254002}]",2,0.95,176,"[{'cluster': 0, 'x_mean': 0.3994341995998472, 'x_std': 0.09510198460638516, 'y_mean': 0.44125796436737763, 'y_std': 0.06612082476899274, 'z_mean': -0.7893739547446655, 'z_std': 0.029271413541202888}, {'cluster': 1, 'x_mean': -0.07991663378684814, 'x_std': 0.06030835294111061, 'y_mean': 0.28125901473922904, 'y_std': 0.05991615798306402, 'z_mean': -0.9493541190476187, 'z_std': 0.014362104948677203}, {'cluster': -1, 'x_mean': 0.38240689204545464, 'x_std': 0.11346282466942828, 'y_mean': 0.11589603693181814, 'y_std': 0.33934153072358086, 'z_mean': -0.8301277045454541, 'z_std': 0.13511229106483744}]",training_session_5
,1,0.95,50,"[{'cluster': 0, 'x_mean': -0.2279488646801529, 'x_std': 0.20789323782563768, 'y_mean': 0.2823105345817384, 'y_std': 0.15503137040046594, 'z_mean': -0.8889902945598674, 'z_std': 0.05171935125375682}, {'cluster': -1, 'x_mean': -0.31933674, 'x_std': 0.3766591369305783, 'y_mean': 0.18901529, 'y_std': 0.39536897984319125, 'z_mean': -0.74718614, 'z_std': 0.08403161046078471}]",1,0.95,193,"[{'cluster': 0, 'x_mean': 0.5262482307226467, 'x_std': 0.08020007667369343, 'y_mean': 0.38213379403848907, 'y_std': 0.07452606589214282, 'z_mean': -0.7438227035392247, 'z_std': 0.054422848716872654}, {'cluster': -1, 'x_mean': 0.3770110647668396, 'x_std': 0.2658209432937232, 'y_mean': 0.12681027202072534, 'y_std': 0.34057862823092117, 'z_mean': -0.7925514818652848, 'z_std': 0.1391422750011317}]",training_session_6
,1,0.95,346,"[{'cluster': 0, 'x_mean': -0.18851067392844575, 'x_std': 0.11967996852746231, 'y_mean': 0.24759694285039488, 'y_std': 0.06775469594140399, 'z_mean': -0.9354233764907302, 'z_std': 0.033270007892240105}, {'cluster': -1, 'x_mean': -0.32595434248554894, 'x_std': 0.31223952659551113, 'y_mean': 0.2669342774566473, 'y_std': 0.20179267646831836, 'z_mean': -0.8185421950867053, 'z_std': 0.09541648637455405}]",1,0.95,671,"[{'cluster': 0, 'x_mean': 0.42146146897136594, 'x_std': 0.07551015449333279, 'y_mean': 0.4475597507732209, 'y_std': 0.04884454102259629, 'z_mean': -0.777495545395591, 'z_std': 0.028012886005395123}, {'cluster': -1, 'x_mean': 0.4600140253353204, 'x_std': 0.22414971949483237, 'y_mean': 0.3261975625931442, 'y_std': 0.18237655624014296, 'z_mean': -0.7587016609538004, 'z_std': 0.12558665221971405}]",training_session_7
,1,0.95,162,"[{'cluster': 0, 'x_mean': -0.19013443144411102, 'x_std': 0.1159090791839998, 'y_mean': 0.28788065621869247, 'y_std': 0.10332780298426478, 'z_mean': -0.9201037318591674, 'z_std': 0.050770329910656324}, {'cluster': -1, 'x_mean': -0.1733485802469136, 'x_std': 0.39128625610874596, 'y_mean': 0.1108869043209877, 'y_std': 0.18645260537819908, 'z_mean': -0.8718157716049381, 'z_std': 0.08127238445571978}]",1,0.95,606,"[{'cluster': 0, 'x_mean': 0.5069345140028013, 'x_std': 0.08660197063749091, 'y_mean': 0.3721618132626521, 'y_std': 0.11027890523949242, 'z_mean': -0.7578741527305473, 'z_std': 0.04748561397117445}, {'cluster': -1, 'x_mean': 0.4341312797029699, 'x_std': 0.2152743077102569, 'y_mean': 0.0978011155115512, 'y_std': 0.19212080409491714, 'z_mean': -0.8306609018151823, 'z_std': 0.14453787386261868}]",training_session_8
,1,0.95,272,"[{'cluster': 0, 'x_mean': -0.16629997087378723, 'x_std': 0.11945511325950565, 'y_mean': 0.3005762969508498, 'y_std': 0.07006194144290934, 'z_mean': -0.9238689214199051, 'z_std': 0.02918487956325023}, {'cluster': -1, 'x_mean': -0.23751608823529413, 'x_std': 0.36252750469230777, 'y_mean': 0.20386531066176478, 'y_std': 0.1665042847152718, 'z_mean': -0.8542808419117648, 'z_std': 0.09477346887019036}]",1,0.95,343,"[{'cluster': 0, 'x_mean': 0.5794354832249007, 'x_std': 0.09028065147473481, 'y_mean': 0.34524508967980544, 'y_std': 0.11112974315336556, 'z_mean': -0.7146769973848692, 'z_std': 0.07845487999920712}, {'cluster': -1, 'x_mean': 0.5923343279883382, 'x_std': 0.2989267214613886, 'y_mean': -0.12181186151603506, 'y_std': 0.23656531274072906, 'z_mean': -0.681536113702624, 'z_std': 0.13638469243734702}]",training_session_9
