session,num_clusters_child,eps_max_child,child_noise,child_info,num_clusters_parent,eps_max_parent,parent_noise,parent_info,video
,1,0.95,647,"[{'cluster': 0, 'x_mean': -0.22971501006262793, 'x_std': 0.09838075379771201, 'y_mean': 0.48880966786292285, 'y_std': 0.09571283627638834, 'z_mean': -0.8220125010907013, 'z_std': 0.04516253128743082}, {'cluster': -1, 'x_mean': -0.31535300231839264, 'x_std': 0.2833633894501818, 'y_mean': 0.2257515054095825, 'y_std': 0.17707071350145304, 'z_mean': -0.8444142511591963, 'z_std': 0.1370146360664301}]",1,0.95,381,"[{'cluster': 0, 'x_mean': 0.4807009801568989, 'x_std': 0.11106785460764072, 'y_mean': 0.4777185056145229, 'y_std': 0.10327451476697481, 'z_mean': -0.7116249504691589, 'z_std': 0.05998647062598696}, {'cluster': -1, 'x_mean': 0.27346693175853015, 'x_std': 0.2866201095628458, 'y_mean': 0.2184992716535434, 'y_std': 0.2399489958572865, 'z_mean': -0.8488760433070878, 'z_std': 0.10366117650862064}]",training_session_0
,1,0.95,178,"[{'cluster': 0, 'x_mean': -0.2322101137968246, 'x_std': 0.11124415232451966, 'y_mean': 0.3188220430966863, 'y_std': 0.10130874560653924, 'z_mean': -0.9005690074524446, 'z_std': 0.04372925651795395}, {'cluster': -1, 'x_mean': -0.32090063202247204, 'x_std': 0.2244724238326147, 'y_mean': 0.10690916011235949, 'y_std': 0.2699302409607023, 'z_mean': -0.8643312752808986, 'z_std': 0.0952368492772622}]",1,0.95,410,"[{'cluster': 0, 'x_mean': 0.5174489860011506, 'x_std': 0.15148651091522614, 'y_mean': 0.3546461013027206, 'y_std': 0.14509312308655037, 'z_mean': -0.7403760111918783, 'z_std': 0.07750826424081858}, {'cluster': -1, 'x_mean': 0.2649737048780487, 'x_std': 0.28584685397792164, 'y_mean': 0.07691951097560974, 'y_std': 0.2575216531383395, 'z_mean': -0.869496323170732, 'z_std': 0.11603099643891462}]",training_session_1
,1,0.95,850,"[{'cluster': 0, 'x_mean': -0.31169443803561847, 'x_std': 0.09978343205762338, 'y_mean': 0.4362166464247486, 'y_std': 0.1061886618510013, 'z_mean': -0.8225349810190121, 'z_std': 0.05489407055834245}, {'cluster': -1, 'x_mean': 0.09266223647058829, 'x_std': 0.3273448529690852, 'y_mean': 0.4899503694117646, 'y_std': 0.18049791754531228, 'z_mean': -0.7752357188235292, 'z_std': 0.07921709784838356}]",1,0.95,672,"[{'cluster': 0, 'x_mean': 0.36450503357304304, 'x_std': 0.0635261202115496, 'y_mean': 0.5542523478506789, 'y_std': 0.04282313890548272, 'z_mean': -0.7397550638736305, 'z_std': 0.028744198585356446}, {'cluster': -1, 'x_mean': 0.3040550148809526, 'x_std': 0.1807617149582574, 'y_mean': 0.4734915245535711, 'y_std': 0.15206658295355982, 'z_mean': -0.780735442708334, 'z_std': 0.10729064205519652}]",training_session_2
,1,0.95,392,"[{'cluster': 0, 'x_mean': -0.1907063001059936, 'x_std': 0.12253143324386195, 'y_mean': 0.45753001850067654, 'y_std': 0.11393870733513864, 'z_mean': -0.8434340814222399, 'z_std': 0.055307370545813195}, {'cluster': -1, 'x_mean': -0.4731913698979596, 'x_std': 0.2545754211627398, 'y_mean': 0.10855491326530614, 'y_std': 0.17302406983531168, 'z_mean': -0.802345006377551, 'z_std': 0.1441265979577824}]",1,0.95,126,"[{'cluster': 0, 'x_mean': 0.4517923077587445, 'x_std': 0.16004538287150472, 'y_mean': 0.5345263369080168, 'y_std': 0.1073054331785303, 'z_mean': -0.6724299158629616, 'z_std': 0.09708224752425516}, {'cluster': -1, 'x_mean': 0.43777893650793637, 'x_std': 0.2348005410729795, 'y_mean': 0.09571671825396827, 'y_std': 0.1081195637395841, 'z_mean': -0.8446703214285711, 'z_std': 0.11715887057307213}]",training_session_3
,1,0.95,364,"[{'cluster': 0, 'x_mean': -0.2442881499131865, 'x_std': 0.11752934842169542, 'y_mean': 0.3059478014255702, 'y_std': 0.13550403998763563, 'z_mean': -0.8971882041030756, 'z_std': 0.03962967298356729}, {'cluster': -1, 'x_mean': -0.5016901538461545, 'x_std': 0.26112234438351695, 'y_mean': 0.1544340892857143, 'y_std': 0.33437546622763137, 'z_mean': -0.726944864010989, 'z_std': 0.10937118532562914}]",1,0.95,125,"[{'cluster': 0, 'x_mean': 0.4649041920112113, 'x_std': 0.09705211734024467, 'y_mean': 0.4223651515416957, 'y_std': 0.13923755016652642, 'z_mean': -0.7468915658724581, 'z_std': 0.08441827994888979}, {'cluster': -1, 'x_mean': 0.13740433599999996, 'x_std': 0.32425152868219603, 'y_mean': 0.2635704720000001, 'y_std': 0.26249917012541096, 'z_mean': -0.8411552600000003, 'z_std': 0.142484267182771}]",training_session_4
,1,0.95,407,"[{'cluster': 0, 'x_mean': -0.22731185574135915, 'x_std': 0.09728902207792245, 'y_mean': 0.3994255193422516, 'y_std': 0.14175931052314686, 'z_mean': -0.8632696331661116, 'z_std': 0.051390670841429245}, {'cluster': -1, 'x_mean': -0.4719944115479114, 'x_std': 0.27384862134339283, 'y_mean': 0.1129741744471745, 'y_std': 0.2898232283443265, 'z_mean': -0.7657117199017193, 'z_std': 0.11714109626882341}]",1,0.95,552,"[{'cluster': 0, 'x_mean': 0.46954393925713156, 'x_std': 0.06763097562730341, 'y_mean': 0.45880512240919336, 'y_std': 0.05779419697685093, 'z_mean': -0.7435414895341682, 'z_std': 0.03415953282024997}, {'cluster': -1, 'x_mean': 0.3782287074275362, 'x_std': 0.24637994597212073, 'y_mean': 0.14285368659420294, 'y_std': 0.2850304057541626, 'z_mean': -0.825449624094204, 'z_std': 0.08392824071149141}]",training_session_5
,1,0.95,520,"[{'cluster': 0, 'x_mean': -0.14551377450897754, 'x_std': 0.11259553028290198, 'y_mean': 0.45525845199359327, 'y_std': 0.13782792733811874, 'z_mean': -0.8516741699823025, 'z_std': 0.055974622079996955}, {'cluster': -1, 'x_mean': -0.20035093461538464, 'x_std': 0.36367548177141384, 'y_mean': 0.1796420259615385, 'y_std': 0.28372942079413294, 'z_mean': -0.8351006778846152, 'z_std': 0.10419534509410655}]",1,0.95,138,"[{'cluster': 0, 'x_mean': 0.40356720302013444, 'x_std': 0.17250866498206038, 'y_mean': 0.49176454429530175, 'y_std': 0.11755930466258482, 'z_mean': -0.7316624257270701, 'z_std': 0.07925505694535497}, {'cluster': -1, 'x_mean': 0.3866798550724637, 'x_std': 0.2689914203730501, 'y_mean': 0.045003561594202914, 'y_std': 0.145265746911102, 'z_mean': -0.8566336920289851, 'z_std': 0.11728915746651757}]",training_session_6
,1,0.95,334,"[{'cluster': 0, 'x_mean': -0.3007924737535377, 'x_std': 0.08655809364775341, 'y_mean': 0.4166882161186464, 'y_std': 0.13957249844815503, 'z_mean': -0.8337332479266297, 'z_std': 0.05098963351351102}, {'cluster': -1, 'x_mean': -0.10330415269461068, 'x_std': 0.3330092931002479, 'y_mean': 0.3757997365269464, 'y_std': 0.19713141976256868, 'z_mean': -0.8245364715568864, 'z_std': 0.10826662860798601}]",1,0.95,311,"[{'cluster': 0, 'x_mean': 0.313320651660976, 'x_std': 0.09603190600419365, 'y_mean': 0.5500338681310135, 'y_std': 0.043775552926474726, 'z_mean': -0.7624015724930132, 'z_std': 0.03472128912781989}, {'cluster': -1, 'x_mean': 0.33243517041800663, 'x_std': 0.24209639636151895, 'y_mean': 0.3624729726688102, 'y_std': 0.17750728040777536, 'z_mean': -0.8017170562700965, 'z_std': 0.13927428080519416}]",training_session_7
,1,0.95,640,"[{'cluster': 0, 'x_mean': -0.1650852631982994, 'x_std': 0.09992989272363204, 'y_mean': 0.32528321997165444, 'y_std': 0.09487144959726364, 'z_mean': -0.9159119679343324, 'z_std': 0.03501355160146444}, {'cluster': -1, 'x_mean': -0.21070853671874992, 'x_std': 0.3257763092758559, 'y_mean': 0.28422762031250015, 'y_std': 0.2702415694090701, 'z_mean': -0.8293408585937488, 'z_std': 0.0569153430802453}]",1,0.95,442,"[{'cluster': 0, 'x_mean': 0.37736258779169013, 'x_std': 0.07527471480795761, 'y_mean': 0.5220935763375046, 'y_std': 0.06889625012692048, 'z_mean': -0.7531727904809341, 'z_std': 0.044511955397358784}, {'cluster': -1, 'x_mean': 0.14709434389140263, 'x_std': 0.286150193875317, 'y_mean': 0.2855647929864254, 'y_std': 0.24966532232369376, 'z_mean': -0.8500973495475114, 'z_std': 0.15411955345819567}]",training_session_8
,1,0.95,302,"[{'cluster': 0, 'x_mean': -0.10621927731136004, 'x_std': 0.1136808168108241, 'y_mean': 0.40319314044361554, 'y_std': 0.22512034067696665, 'z_mean': -0.8635119216936162, 'z_std': 0.07221690971388786}, {'cluster': -1, 'x_mean': -0.40769780794701976, 'x_std': 0.3379985624553943, 'y_mean': 0.08089987582781459, 'y_std': 0.33466128981602805, 'z_mean': -0.7620474817880794, 'z_std': 0.12104748486317195}]",1,0.95,215,"[{'cluster': 0, 'x_mean': 0.5216389465446669, 'x_std': 0.12170549800540842, 'y_mean': 0.47564022453647997, 'y_std': 0.09361378572186321, 'z_mean': -0.6824898013484209, 'z_std': 0.06152869047480492}, {'cluster': -1, 'x_mean': 0.23783364418604652, 'x_std': 0.16516646438591318, 'y_mean': 0.1388107767441861, 'y_std': 0.1621362119594501, 'z_mean': -0.9255945534883719, 'z_std': 0.06867672156726225}]",training_session_9
