session,num_clusters_child,eps_max_child,child_noise,child_info,num_clusters_parent,eps_max_parent,parent_noise,parent_info,video
,1,0.95,107,"[{'cluster': 0, 'x_mean': -0.13118241054706845, 'x_std': 0.17802207722455907, 'y_mean': 0.4377957593026118, 'y_std': 0.14265166945457985, 'z_mean': -0.8521201386150817, 'z_std': 0.068199522024208}, {'cluster': -1, 'x_mean': -0.21593866822429908, 'x_std': 0.4561726251369637, 'y_mean': 0.09115571962616822, 'y_std': 0.23219982958392266, 'z_mean': -0.8072051915887849, 'z_std': 0.17105764588612257}]",1,0.95,168,"[{'cluster': 0, 'x_mean': 0.3402548431155786, 'x_std': 0.1110759119544237, 'y_mean': 0.41287800874371844, 'y_std': 0.08137416462091507, 'z_mean': -0.8275073839195981, 'z_std': 0.060381680591411774}, {'cluster': -1, 'x_mean': 0.24534225297619042, 'x_std': 0.3128764025588405, 'y_mean': 0.1643399523809523, 'y_std': 0.2188681057120948, 'z_mean': -0.867036395833333, 'z_std': 0.10605332807083784}]",training_session_0
,1,0.95,107,"[{'cluster': 0, 'x_mean': -0.15227773705098827, 'x_std': 0.16900600549918854, 'y_mean': 0.41238405859007243, 'y_std': 0.13526098310014428, 'z_mean': -0.8654430936364891, 'z_std': 0.047260599939534874}, {'cluster': -1, 'x_mean': -0.04177605140186918, 'x_std': 0.19669436876863594, 'y_mean': -0.1444164158878505, 'y_std': 0.22530143958930168, 'z_mean': -0.937480808411215, 'z_std': 0.053325986982508844}]",1,0.95,270,"[{'cluster': 0, 'x_mean': 0.4148849371238515, 'x_std': 0.10972998438105112, 'y_mean': 0.3731134795692114, 'y_std': 0.044812328583787635, 'z_mean': -0.8157528108172315, 'z_std': 0.0399332282774915}, {'cluster': -1, 'x_mean': 0.19541034444444444, 'x_std': 0.2871659804610239, 'y_mean': 0.29375870000000015, 'y_std': 0.18095716159343472, 'z_mean': -0.8606015296296295, 'z_std': 0.11658188059005399}]",training_session_1
,1,0.95,217,"[{'cluster': 0, 'x_mean': -0.15271252053686904, 'x_std': 0.1270754340573805, 'y_mean': 0.44485910535252043, 'y_std': 0.11492270860913342, 'z_mean': -0.8592294827377142, 'z_std': 0.052630886184411606}, {'cluster': -1, 'x_mean': -0.09678185023041481, 'x_std': 0.43060346338924405, 'y_mean': 0.19983336175115207, 'y_std': 0.20605157683732925, 'z_mean': -0.8396153917050689, 'z_std': 0.11202023675571525}]",1,0.95,823,"[{'cluster': 0, 'x_mean': 0.3726739217596822, 'x_std': 0.07244363289195449, 'y_mean': 0.37405218052906597, 'y_std': 0.049095516067207065, 'z_mean': -0.8394937422671884, 'z_std': 0.03433118335004269}, {'cluster': -1, 'x_mean': 0.0317031555285541, 'x_std': 0.22240777029165587, 'y_mean': 0.1984236524908869, 'y_std': 0.3217647665389123, 'z_mean': -0.8880145000000006, 'z_std': 0.09621883534603147}]",training_session_2
,1,0.95,107,"[{'cluster': 0, 'x_mean': -0.04831903225218668, 'x_std': 0.11789836285688031, 'y_mean': 0.4565509521379981, 'y_std': 0.132469757710429, 'z_mean': -0.8632276212949458, 'z_std': 0.061415802590477846}, {'cluster': -1, 'x_mean': 0.04997039252336446, 'x_std': 0.3489000339122064, 'y_mean': 0.18851002803738326, 'y_std': 0.2317970114780186, 'z_mean': -0.8790768317757001, 'z_std': 0.09950854057635719}]",1,0.95,425,"[{'cluster': 0, 'x_mean': 0.40078703201544125, 'x_std': 0.07956093264386349, 'y_mean': 0.38533670746805193, 'y_std': 0.0397014143497404, 'z_mean': -0.8215707038072395, 'z_std': 0.03818547106828759}, {'cluster': -1, 'x_mean': 0.15489288235294119, 'x_std': 0.2504916732175293, 'y_mean': 0.2954647764705882, 'y_std': 0.21246972383090842, 'z_mean': -0.8778338847058824, 'z_std': 0.06118823360157007}]",training_session_3
,1,0.95,48,"[{'cluster': 0, 'x_mean': -0.1920636555775142, 'x_std': 0.14911430774626586, 'y_mean': 0.33015011204435474, 'y_std': 0.1175806587244085, 'z_mean': -0.8984847428085225, 'z_std': 0.05158733877866422}, {'cluster': -1, 'x_mean': -0.5284425, 'x_std': 0.14562944311534362, 'y_mean': 0.1855234479166666, 'y_std': 0.18486387548476643, 'z_mean': -0.7888523229166667, 'z_std': 0.0714596556401396}]",2,0.95,361,"[{'cluster': 0, 'x_mean': 0.3006279343428695, 'x_std': 0.09635694926803255, 'y_mean': 0.3969816301408133, 'y_std': 0.049678348808478906, 'z_mean': -0.8554360566607048, 'z_std': 0.03221025969221701}, {'cluster': 1, 'x_mean': 0.08971552180232559, 'x_std': 0.007605616739144787, 'y_mean': -0.13501511918604656, 'y_std': 0.013538699717518926, 'z_mean': -0.9846653793604652, 'z_std': 0.0018101585922204926}, {'cluster': -1, 'x_mean': 0.1841939168975066, 'x_std': 0.31014048424347385, 'y_mean': 0.5200647036011079, 'y_std': 0.175305744172921, 'z_mean': -0.7307708988919662, 'z_std': 0.16505348866442474}]",training_session_4
,1,0.95,101,"[{'cluster': 0, 'x_mean': -0.21490714595386617, 'x_std': 0.1850104386188685, 'y_mean': 0.3916657858967629, 'y_std': 0.14274328885917445, 'z_mean': -0.8567117670373461, 'z_std': 0.06324279382069355}, {'cluster': -1, 'x_mean': -0.1775313465346533, 'x_std': 0.37025369734246905, 'y_mean': 0.3427610693069306, 'y_std': 0.34815025736902755, 'z_mean': -0.7568188663366336, 'z_std': 0.1283147967755062}]",1,0.95,640,"[{'cluster': 0, 'x_mean': 0.33164139447527524, 'x_std': 0.09329711847684231, 'y_mean': 0.3984806454899381, 'y_std': 0.05551480619653894, 'z_mean': -0.8426203801457788, 'z_std': 0.037411250722191945}, {'cluster': -1, 'x_mean': 0.13293626171874995, 'x_std': 0.21201634133795907, 'y_mean': 0.3905298921874998, 'y_std': 0.2538670913905409, 'z_mean': -0.8387224499999999, 'z_std': 0.09393242438512285}]",training_session_5
,1,0.95,142,"[{'cluster': 0, 'x_mean': -0.11779240289952808, 'x_std': 0.3123960900865729, 'y_mean': 0.21229048364801056, 'y_std': 0.09088981170648211, 'z_mean': -0.9088734425151722, 'z_std': 0.05849058849005226}, {'cluster': -1, 'x_mean': -0.2772123767605635, 'x_std': 0.34398057044987584, 'y_mean': -0.1125642957746479, 'y_std': 0.2554716057951801, 'z_mean': -0.8433536338028168, 'z_std': 0.11217390901855587}]",2,0.95,409,"[{'cluster': 0, 'x_mean': 0.3165390235516458, 'x_std': 0.13910284230229583, 'y_mean': 0.42105749131351156, 'y_std': 0.0619344326113847, 'z_mean': -0.8303774252744031, 'z_std': 0.04886915416728568}, {'cluster': 1, 'x_mean': 0.0973159538590603, 'x_std': 0.09268984817983926, 'y_mean': -0.1753813682885906, 'y_std': 0.015236722783008043, 'z_mean': -0.9735528120805369, 'z_std': 0.005063050517834038}, {'cluster': -1, 'x_mean': 0.06704433618581912, 'x_std': 0.44663726066134213, 'y_mean': 0.37467714669926616, 'y_std': 0.17153525178804221, 'z_mean': -0.7727082591687039, 'z_std': 0.15749773952067575}]",training_session_6
,1,0.95,163,"[{'cluster': 0, 'x_mean': -0.21378719033042579, 'x_std': 0.1529722516738253, 'y_mean': 0.3500838700100633, 'y_std': 0.17289025047766257, 'z_mean': -0.8740889016269702, 'z_std': 0.08393720998606044}, {'cluster': -1, 'x_mean': -0.2758028190184047, 'x_std': 0.43445626848891034, 'y_mean': 0.367208782208589, 'y_std': 0.1967245177248876, 'z_mean': -0.7378248190184048, 'z_std': 0.11236105939564563}]",1,0.95,297,"[{'cluster': 0, 'x_mean': 0.40865616873239524, 'x_std': 0.09088053484056127, 'y_mean': 0.37538225004694853, 'y_std': 0.041391478667246726, 'z_mean': -0.8211764326760564, 'z_std': 0.04318522302332481}, {'cluster': -1, 'x_mean': 0.250575787878788, 'x_std': 0.20487566842253752, 'y_mean': 0.39554926430976417, 'y_std': 0.19043640289418684, 'z_mean': -0.8281239595959595, 'z_std': 0.09323753062704473}]",training_session_7
,1,0.95,71,"[{'cluster': 0, 'x_mean': -0.11098547009005046, 'x_std': 0.13604513609458668, 'y_mean': 0.31320554677672946, 'y_std': 0.14288738789380995, 'z_mean': -0.9165894828830782, 'z_std': 0.06270377113179242}, {'cluster': -1, 'x_mean': -0.24681291549295767, 'x_std': 0.3571558047378621, 'y_mean': 0.3543069295774649, 'y_std': 0.22253615124002557, 'z_mean': -0.7913549154929578, 'z_std': 0.08008997838302091}]",1,0.95,588,"[{'cluster': 0, 'x_mean': 0.38983711253047637, 'x_std': 0.05708698657994772, 'y_mean': 0.38691101531856414, 'y_std': 0.036886832412499966, 'z_mean': -0.8276909853175051, 'z_std': 0.029878013556284527}, {'cluster': -1, 'x_mean': 0.22638566326530593, 'x_std': 0.13819195909976162, 'y_mean': 0.47810249659864007, 'y_std': 0.11572228226799104, 'z_mean': -0.8207257389455792, 'z_std': 0.07107018730777322}]",training_session_8
,1,0.95,136,"[{'cluster': 0, 'x_mean': -0.11759564331081061, 'x_std': 0.13899968680437716, 'y_mean': 0.3067700079054065, 'y_std': 0.13737659189421025, 'z_mean': -0.9186646953378383, 'z_std': 0.05547294060030178}, {'cluster': -1, 'x_mean': -0.03148654411764706, 'x_std': 0.3709928847904882, 'y_mean': 0.39904056617647077, 'y_std': 0.23139252242092406, 'z_mean': -0.7973458970588237, 'z_std': 0.0877596707192774}]",1,0.95,562,"[{'cluster': 0, 'x_mean': 0.39175356718092663, 'x_std': 0.0716581346225187, 'y_mean': 0.3888892321645633, 'y_std': 0.047347507142500925, 'z_mean': -0.8242044747078073, 'z_std': 0.02989670986150104}, {'cluster': -1, 'x_mean': 0.23092313345195734, 'x_std': 0.18673972378857362, 'y_mean': 0.46743433896797126, 'y_std': 0.16593376453240347, 'z_mean': -0.8051507882562275, 'z_std': 0.09244569322382862}]",training_session_9
