session,num_clusters_child,eps_max_child,child_noise,child_info,num_clusters_parent,eps_max_parent,parent_noise,parent_info,video
,1,0.95,161,"[{'cluster': 0, 'x_mean': -0.11672505608793729, 'x_std': 0.1337577495676868, 'y_mean': 0.3988423507609926, 'y_std': 0.09863664787325388, 'z_mean': -0.8879004159385567, 'z_std': 0.04775786282942968}, {'cluster': -1, 'x_mean': -0.41622341925465833, 'x_std': 0.2059275632949902, 'y_mean': 0.0732627173913044, 'y_std': 0.27095654273590275, 'z_mean': -0.8293533757763975, 'z_std': 0.11383044375131796}]",1,0.95,673,"[{'cluster': 0, 'x_mean': 0.4794868747396927, 'x_std': 0.052249367645894954, 'y_mean': 0.4731280364431495, 'y_std': 0.06044139406324887, 'z_mean': -0.7307519191482689, 'z_std': 0.0370888410348031}, {'cluster': -1, 'x_mean': 0.5484358231797918, 'x_std': 0.19928488883825213, 'y_mean': 0.4030695059435362, 'y_std': 0.09703718214008972, 'z_mean': -0.6857026471025258, 'z_std': 0.1169518722430149}]",training_session_10
,1,0.95,249,"[{'cluster': 0, 'x_mean': -0.11505094402622677, 'x_std': 0.13380115617469218, 'y_mean': 0.44026156981544534, 'y_std': 0.09667212088654188, 'z_mean': -0.8685646103691136, 'z_std': 0.04618831897406257}, {'cluster': -1, 'x_mean': -0.32702248192771094, 'x_std': 0.24664232978909967, 'y_mean': 0.18716746385542166, 'y_std': 0.1899086274553861, 'z_mean': -0.8607218755020078, 'z_std': 0.11849138166999777}]",1,0.95,566,"[{'cluster': 0, 'x_mean': 0.44766467868393495, 'x_std': 0.07281930809978746, 'y_mean': 0.4396794829658167, 'y_std': 0.0722904966197759, 'z_mean': -0.7684709324466221, 'z_std': 0.038577233920153074}, {'cluster': -1, 'x_mean': 0.4722738409893997, 'x_std': 0.25255653219990404, 'y_mean': 0.37476076943462916, 'y_std': 0.20702502956051289, 'z_mean': -0.7087424151943458, 'z_std': 0.14342962649909155}]",training_session_11
,1,0.95,137,"[{'cluster': 0, 'x_mean': -0.14028355902374243, 'x_std': 0.1217050163602466, 'y_mean': 0.4432637211522502, 'y_std': 0.11984955795328306, 'z_mean': -0.861233489623111, 'z_std': 0.05245912168041031}, {'cluster': -1, 'x_mean': -0.09268572262773718, 'x_std': 0.324622528840381, 'y_mean': 0.20791224087591237, 'y_std': 0.22553897581811647, 'z_mean': -0.87832197810219, 'z_std': 0.12118398747078499}]",1,0.95,575,"[{'cluster': 0, 'x_mean': 0.4659342111165601, 'x_std': 0.04134060587523902, 'y_mean': 0.44225179200882464, 'y_std': 0.055724322039108924, 'z_mean': -0.7597682318911638, 'z_std': 0.026667254333286337}, {'cluster': -1, 'x_mean': 0.340082603478261, 'x_std': 0.18914380199844277, 'y_mean': 0.3608111452173916, 'y_std': 0.15486299235893464, 'z_mean': -0.8273365686956515, 'z_std': 0.06822731101433341}]",training_session_12
,1,0.95,276,"[{'cluster': 0, 'x_mean': -0.03615897684605769, 'x_std': 0.13502262368666088, 'y_mean': 0.40650830919899744, 'y_std': 0.11663424373058272, 'z_mean': -0.8883479185231513, 'z_std': 0.05202850086192325}, {'cluster': -1, 'x_mean': -0.1859832137681158, 'x_std': 0.3805204249347507, 'y_mean': 0.18423148913043483, 'y_std': 0.2381565111888739, 'z_mean': -0.8471261557971014, 'z_std': 0.08469905317784202}]",1,0.95,339,"[{'cluster': 0, 'x_mean': 0.45594241960642024, 'x_std': 0.08186046694970629, 'y_mean': 0.45413289766028936, 'y_std': 0.05557881024150579, 'z_mean': -0.7550119974154317, 'z_std': 0.04203245466536116}, {'cluster': -1, 'x_mean': 0.38978030678466064, 'x_std': 0.284855833278168, 'y_mean': 0.3523573908554569, 'y_std': 0.13836433741193455, 'z_mean': -0.7740754218289083, 'z_std': 0.13605608776528927}]",training_session_13
,1,0.95,231,"[{'cluster': 0, 'x_mean': -0.1544501287313434, 'x_std': 0.1262973976928035, 'y_mean': 0.4489626138059684, 'y_std': 0.08812757383745491, 'z_mean': -0.8593782583609746, 'z_std': 0.0457804102179186}, {'cluster': -1, 'x_mean': -0.24596615151515155, 'x_std': 0.27726244345012446, 'y_mean': 0.16531348051948047, 'y_std': 0.1377915599578354, 'z_mean': -0.8930846298701296, 'z_std': 0.11127783712512611}]",1,0.95,488,"[{'cluster': 0, 'x_mean': 0.38314670921439625, 'x_std': 0.04123823154951775, 'y_mean': 0.4961523818092671, 'y_std': 0.051075579151158165, 'z_mean': -0.7730033661251946, 'z_std': 0.026924841774859033}, {'cluster': -1, 'x_mean': 0.25572937704918025, 'x_std': 0.15197807429720409, 'y_mean': 0.4316499374999995, 'y_std': 0.13668676987012093, 'z_mean': -0.8359470870901639, 'z_std': 0.051496839413703026}]",training_session_14
,1,0.95,77,"[{'cluster': 0, 'x_mean': -0.05562177054605637, 'x_std': 0.2168833475883679, 'y_mean': 0.39112727201691394, 'y_std': 0.12647190827544288, 'z_mean': -0.8770491018569618, 'z_std': 0.056837941152868776}, {'cluster': -1, 'x_mean': -0.06430355194805193, 'x_std': 0.3726115140688598, 'y_mean': 0.0625165779220779, 'y_std': 0.22147051384567254, 'z_mean': -0.8889670324675323, 'z_std': 0.10517260020088585}]",1,0.95,165,"[{'cluster': 0, 'x_mean': 0.4226815053731348, 'x_std': 0.09866332083322452, 'y_mean': 0.44313255552238784, 'y_std': 0.07399099909672957, 'z_mean': -0.7772560983582085, 'z_std': 0.039761944540950445}, {'cluster': -1, 'x_mean': 0.43624167272727277, 'x_std': 0.2594133672449235, 'y_mean': 0.27363134242424253, 'y_std': 0.15343555305855142, 'z_mean': -0.790592287878788, 'z_std': 0.12108312423743459}]",training_session_15
,1,0.95,295,"[{'cluster': 0, 'x_mean': -0.15859073594432266, 'x_std': 0.13787360490023334, 'y_mean': 0.41641482007368896, 'y_std': 0.11423694149149635, 'z_mean': -0.8701492757232527, 'z_std': 0.05561403073498156}, {'cluster': -1, 'x_mean': -0.12473864406779646, 'x_std': 0.4392220315655707, 'y_mean': 0.22572582881355935, 'y_std': 0.21287450543729308, 'z_mean': -0.8224513728813557, 'z_std': 0.12365463672296471}]",1,0.95,591,"[{'cluster': 0, 'x_mean': 0.4543304584556669, 'x_std': 0.07349997056859238, 'y_mean': 0.46044992072812757, 'y_std': 0.04674798875904988, 'z_mean': -0.7537943408690564, 'z_std': 0.04054911717040209}, {'cluster': -1, 'x_mean': 0.4759121641285956, 'x_std': 0.2580596942238285, 'y_mean': 0.3819584500846023, 'y_std': 0.14715699498596882, 'z_mean': -0.7190366742808799, 'z_std': 0.1322173369508534}]",training_session_16
,1,0.95,194,"[{'cluster': 0, 'x_mean': -0.1489307835140999, 'x_std': 0.14170685884037212, 'y_mean': 0.4456439603036883, 'y_std': 0.12116944079647912, 'z_mean': -0.8553137614605941, 'z_std': 0.05854041147439034}, {'cluster': -1, 'x_mean': -0.026564948453608416, 'x_std': 0.4869180784194946, 'y_mean': 0.1356477474226803, 'y_std': 0.1571131109587299, 'z_mean': -0.8361498994845362, 'z_std': 0.1293843035226567}]",1,0.95,391,"[{'cluster': 0, 'x_mean': 0.5199024706224941, 'x_std': 0.10837950878793165, 'y_mean': 0.39503889905525935, 'y_std': 0.08665308912869166, 'z_mean': -0.7399501747120477, 'z_std': 0.053430302832606205}, {'cluster': -1, 'x_mean': 0.3851299795396421, 'x_std': 0.39768825520697726, 'y_mean': 0.19104502813299246, 'y_std': 0.16257848805588923, 'z_mean': -0.7702667570332474, 'z_std': 0.18014922379604928}]",training_session_17
,1,0.95,247,"[{'cluster': 0, 'x_mean': -0.06554445238652332, 'x_std': 0.12753727267751974, 'y_mean': 0.45539099251286963, 'y_std': 0.0840008457900989, 'z_mean': -0.8681426882896589, 'z_std': 0.04335271715718017}, {'cluster': -1, 'x_mean': -0.1302340546558706, 'x_std': 0.374460131905414, 'y_mean': 0.39814425708502016, 'y_std': 0.21320869790751115, 'z_mean': -0.7883528663967617, 'z_std': 0.11205622454142394}]",1,0.95,474,"[{'cluster': 0, 'x_mean': 0.463273956785191, 'x_std': 0.05893000601530606, 'y_mean': 0.46795018397922505, 'y_std': 0.05450326415460158, 'z_mean': -0.7426875524037841, 'z_std': 0.042787718221774275}, {'cluster': -1, 'x_mean': 0.16610072995780584, 'x_std': 0.1557143901281675, 'y_mean': 0.4326995485232067, 'y_std': 0.1718836046512025, 'z_mean': -0.8480216202531647, 'z_std': 0.07913464102660349}]",training_session_18
,1,0.95,56,"[{'cluster': 0, 'x_mean': -0.08061592403689656, 'x_std': 0.14542272318405483, 'y_mean': 0.4533995210707181, 'y_std': 0.12603639039398504, 'z_mean': -0.8593666459576768, 'z_std': 0.06279355857843846}, {'cluster': -1, 'x_mean': -0.2624074732142857, 'x_std': 0.24225194446658255, 'y_mean': 0.20387359821428577, 'y_std': 0.3465662988279367, 'z_mean': -0.8328065625000001, 'z_std': 0.11679310393014192}]",1,0.95,375,"[{'cluster': 0, 'x_mean': 0.45432916417785124, 'x_std': 0.054947191015343906, 'y_mean': 0.45326845075503325, 'y_std': 0.043363266971985455, 'z_mean': -0.7603896026006705, 'z_std': 0.03211829946897208}, {'cluster': -1, 'x_mean': 0.44326316666666676, 'x_std': 0.1922672971822516, 'y_mean': 0.39296829066666644, 'y_std': 0.1305625696612815, 'z_mean': -0.7616608453333329, 'z_std': 0.10463048033913157}]",training_session_19
,1,0.95,143,"[{'cluster': 0, 'x_mean': -0.07541756195089021, 'x_std': 0.1986607311266503, 'y_mean': 0.43618086674926704, 'y_std': 0.09215988883258656, 'z_mean': -0.8631542233611156, 'z_std': 0.0464474321634921}, {'cluster': -1, 'x_mean': -0.04416069930069929, 'x_std': 0.26221222779586284, 'y_mean': 0.0873220314685315, 'y_std': 0.14551380504767059, 'z_mean': -0.9422882622377612, 'z_std': 0.0759915379287561}]",1,0.95,85,"[{'cluster': 0, 'x_mean': 0.41331237257617776, 'x_std': 0.0777114618588877, 'y_mean': 0.43863715604801345, 'y_std': 0.06397040646310391, 'z_mean': -0.787797718836566, 'z_std': 0.034870160549082437}, {'cluster': -1, 'x_mean': 0.3478422176470587, 'x_std': 0.2679729452896856, 'y_mean': 0.3348286470588235, 'y_std': 0.1263261152673061, 'z_mean': -0.8172502411764705, 'z_std': 0.08108378496101937}]",training_session_20
,1,0.95,325,"[{'cluster': 0, 'x_mean': -0.004757594144267693, 'x_std': 0.13109210660968487, 'y_mean': 0.44790224958859076, 'y_std': 0.08625205946557553, 'z_mean': -0.8739988760970948, 'z_std': 0.04319627820243169}, {'cluster': -1, 'x_mean': -0.2213655153846152, 'x_std': 0.2191447254775222, 'y_mean': 0.2110971492307693, 'y_std': 0.1395773311094955, 'z_mean': -0.9087152384615395, 'z_std': 0.08563867316650792}]",1,0.95,403,"[{'cluster': 0, 'x_mean': 0.4228880653067222, 'x_std': 0.04603727863437246, 'y_mean': 0.4635173356325218, 'y_std': 0.06322290326813337, 'z_mean': -0.7707966921044874, 'z_std': 0.036053476249768936}, {'cluster': -1, 'x_mean': 0.36362477295285356, 'x_std': 0.2432231766611133, 'y_mean': 0.4055073821339952, 'y_std': 0.1951925074115643, 'z_mean': -0.7723027307692301, 'z_std': 0.069266371860083}]",training_session_21
,1,0.95,199,"[{'cluster': 0, 'x_mean': -0.014623730072722082, 'x_std': 0.15695944268986195, 'y_mean': 0.45854486874376116, 'y_std': 0.09413744171872082, 'z_mean': -0.8630657935976049, 'z_std': 0.04615590743340897}, {'cluster': -1, 'x_mean': 0.06411213316582919, 'x_std': 0.40998331617386924, 'y_mean': 0.21187892211055304, 'y_std': 0.15298584383648486, 'z_mean': -0.8610681381909554, 'z_std': 0.11779461047969417}]",1,0.95,272,"[{'cluster': 0, 'x_mean': 0.48632168702702616, 'x_std': 0.05390882448545591, 'y_mean': 0.4146122063320471, 'y_std': 0.06149331794576026, 'z_mean': -0.7615686497297296, 'z_std': 0.030779767038695723}, {'cluster': -1, 'x_mean': 0.5185159889705884, 'x_std': 0.15336848550043558, 'y_mean': 0.31589418933823543, 'y_std': 0.1655531497478207, 'z_mean': -0.7485680955882357, 'z_std': 0.1164410311268094}]",training_session_22
,1,0.95,193,"[{'cluster': 0, 'x_mean': -0.1125046042070057, 'x_std': 0.12142547527273916, 'y_mean': 0.4559493154374233, 'y_std': 0.13695511059704116, 'z_mean': -0.8560742347297982, 'z_std': 0.056589353652255585}, {'cluster': -1, 'x_mean': 0.037030943005181303, 'x_std': 0.25719367979338226, 'y_mean': 0.012093173575129531, 'y_std': 0.1560807694892251, 'z_mean': -0.9460392720207257, 'z_std': 0.07975604818067576}]",1,0.95,182,"[{'cluster': 0, 'x_mean': 0.5074654364939172, 'x_std': 0.07229513609881835, 'y_mean': 0.4018958218492347, 'y_std': 0.07377199555363312, 'z_mean': -0.7501684593639572, 'z_std': 0.05111410528107276}, {'cluster': -1, 'x_mean': 0.3534269065934065, 'x_std': 0.22001514717581402, 'y_mean': 0.4486459258241758, 'y_std': 0.12098594886908463, 'z_mean': -0.7671955714285715, 'z_std': 0.1303948791089913}]",training_session_23
,1,0.95,249,"[{'cluster': 0, 'x_mean': -0.00646486517632238, 'x_std': 0.1265815698270176, 'y_mean': 0.4485119137279584, 'y_std': 0.11546819254774458, 'z_mean': -0.8701650528337552, 'z_std': 0.05389964998075242}, {'cluster': -1, 'x_mean': 0.019262722891566286, 'x_std': 0.37999034018792976, 'y_mean': 0.15627129116465868, 'y_std': 0.26522489999350946, 'z_mean': -0.8590268293172703, 'z_std': 0.13181210679039376}]",1,0.95,370,"[{'cluster': 0, 'x_mean': 0.5000223986796405, 'x_std': 0.06793989016783074, 'y_mean': 0.4055769320361359, 'y_std': 0.04549718178182669, 'z_mean': -0.7569670530924268, 'z_std': 0.0383478097231973}, {'cluster': -1, 'x_mean': 0.5360300391891891, 'x_std': 0.23719382570472244, 'y_mean': 0.3477861567567567, 'y_std': 0.1436106351806471, 'z_mean': -0.704500327027027, 'z_std': 0.11601549458367942}]",training_session_24
,1,0.95,193,"[{'cluster': 0, 'x_mean': -0.12151982849336478, 'x_std': 0.1326358421769596, 'y_mean': 0.46476859063231907, 'y_std': 0.10220210934440258, 'z_mean': -0.8535065166276353, 'z_std': 0.05514183746018797}, {'cluster': -1, 'x_mean': -0.2573631787564768, 'x_std': 0.3384603273170206, 'y_mean': 0.17472638860103626, 'y_std': 0.1974311546140812, 'z_mean': -0.8540321450777206, 'z_std': 0.11897690724728846}]",1,0.95,329,"[{'cluster': 0, 'x_mean': 0.47650572229089405, 'x_std': 0.05601748777468587, 'y_mean': 0.4161346085702501, 'y_std': 0.061451485223358436, 'z_mean': -0.7663940055624225, 'z_std': 0.031208243397268142}, {'cluster': -1, 'x_mean': 0.6778116443768999, 'x_std': 0.25933078024523104, 'y_mean': 0.26282436930091174, 'y_std': 0.16482765365141197, 'z_mean': -0.6023429118541033, 'z_std': 0.11293458602165436}]",training_session_25
,1,0.95,290,"[{'cluster': 0, 'x_mean': 0.006232749726434258, 'x_std': 0.12783128422686013, 'y_mean': 0.44907726004377196, 'y_std': 0.10834492952994289, 'z_mean': -0.8706745978583693, 'z_std': 0.05194849554709388}, {'cluster': -1, 'x_mean': -0.23612357413793109, 'x_std': 0.27608548025809526, 'y_mean': -0.016233589655172378, 'y_std': 0.2525857518172637, 'z_mean': -0.8892521189655176, 'z_std': 0.08208583198642516}]",1,0.95,496,"[{'cluster': 0, 'x_mean': 0.5079753438344388, 'x_std': 0.06794267228499633, 'y_mean': 0.3729888521861957, 'y_std': 0.06082566195975255, 'z_mean': -0.7675181652542425, 'z_std': 0.03690888048045431}, {'cluster': -1, 'x_mean': 0.5341083911290325, 'x_std': 0.15280067472537395, 'y_mean': 0.46124965322580613, 'y_std': 0.18608312592895307, 'z_mean': -0.65273917842742, 'z_std': 0.11748096054951748}]",training_session_26
,1,0.95,193,"[{'cluster': 0, 'x_mean': -0.21554471588541685, 'x_std': 0.1288648430158991, 'y_mean': 0.46850017545572803, 'y_std': 0.09447624867458376, 'z_mean': -0.8341595975260405, 'z_std': 0.052123457303396695}, {'cluster': -1, 'x_mean': -0.2245299637305699, 'x_std': 0.46918642581373327, 'y_mean': 0.2882128031088085, 'y_std': 0.150085730328033, 'z_mean': -0.7762738678756478, 'z_std': 0.13022253178500548}]",2,0.95,18,"[{'cluster': 0, 'x_mean': 0.4219532803100409, 'x_std': 0.09370518788711762, 'y_mean': 0.40330634451642666, 'y_std': 0.09020911495167049, 'z_mean': -0.79777472906062, 'z_std': 0.04111070529980543}, {'cluster': 1, 'x_mean': 0.002675648467432974, 'x_std': 0.06187840885696993, 'y_mean': 0.1962376120689655, 'y_std': 0.04314556309917959, 'z_mean': -0.9752739434865902, 'z_std': 0.009721273801985647}, {'cluster': -1, 'x_mean': 0.1611349722222222, 'x_std': 0.30655783125832553, 'y_mean': 0.4284331666666667, 'y_std': 0.1296999543857918, 'z_mean': -0.815078638888889, 'z_std': 0.11108628357733323}]",training_session_27
,1,0.95,342,"[{'cluster': 0, 'x_mean': -0.07832921372228983, 'x_std': 0.15493252689637793, 'y_mean': 0.4462900608255101, 'y_std': 0.07504189827296727, 'z_mean': -0.8685450198218387, 'z_std': 0.043277729717026946}, {'cluster': -1, 'x_mean': -0.3612084736842107, 'x_std': 0.28250240569907237, 'y_mean': 0.18513834064327486, 'y_std': 0.1514427538917395, 'z_mean': -0.8473172792397661, 'z_std': 0.09230232242104432}]",1,0.95,642,"[{'cluster': 0, 'x_mean': 0.46509303568217997, 'x_std': 0.05313623602122735, 'y_mean': 0.4260888717931003, 'y_std': 0.06088615451612604, 'z_mean': -0.768487616900633, 'z_std': 0.029697950970494432}, {'cluster': -1, 'x_mean': 0.39396461760124646, 'x_std': 0.19196734841383725, 'y_mean': 0.3857454618380058, 'y_std': 0.14222392833893613, 'z_mean': -0.7908713512461062, 'z_std': 0.08894390449423428}]",training_session_28
