session,num_clusters_child,eps_max_child,child_noise,child_info,num_clusters_parent,eps_max_parent,parent_noise,parent_info,video
,1,0.95,187,"[{'cluster': 0, 'x_mean': -0.19659609887370702, 'x_std': 0.17496510059927697, 'y_mean': 0.390736617891432, 'y_std': 0.12343811149460786, 'z_mean': -0.8673990608382586, 'z_std': 0.0502327879083731}, {'cluster': -1, 'x_mean': -0.3377049919786097, 'x_std': 0.3432848005530831, 'y_mean': 0.014014072192513367, 'y_std': 0.23721038633936395, 'z_mean': -0.8296420240641718, 'z_std': 0.1361397912624938}]",1,0.95,466,"[{'cluster': 0, 'x_mean': 0.42135365260695185, 'x_std': 0.12226781125985069, 'y_mean': 0.4975029187834238, 'y_std': 0.0907354544409041, 'z_mean': -0.7364085439171159, 'z_std': 0.043217895394443796}, {'cluster': -1, 'x_mean': 0.04408716309012878, 'x_std': 0.20295313793570338, 'y_mean': 0.25648549892703854, 'y_std': 0.2712635241116119, 'z_mean': -0.8890551351931327, 'z_std': 0.14035390608969692}]",training_session_13
,1,0.95,157,"[{'cluster': 0, 'x_mean': -0.08048555383539775, 'x_std': 0.23008148037289872, 'y_mean': 0.3867696511186571, 'y_std': 0.12893264657079304, 'z_mean': -0.873975113563721, 'z_std': 0.05295189774637628}, {'cluster': -1, 'x_mean': -0.4253912707006369, 'x_std': 0.37114273492818456, 'y_mean': 0.14127177070063693, 'y_std': 0.24603182191334189, 'z_mean': -0.7639239331210195, 'z_std': 0.11733369124544901}]",1,0.95,405,"[{'cluster': 0, 'x_mean': 0.3825134241185913, 'x_std': 0.09013050072418198, 'y_mean': 0.386766973878206, 'y_std': 0.08234057900896503, 'z_mean': -0.8264519177083335, 'z_std': 0.027185736467144308}, {'cluster': -1, 'x_mean': 0.18973678395061713, 'x_std': 0.2814955047703413, 'y_mean': 0.2028236925925927, 'y_std': 0.19129646865826797, 'z_mean': -0.8886683345679008, 'z_std': 0.10583846679776347}]",training_session_14
,1,0.95,127,"[{'cluster': 0, 'x_mean': -0.06667736392857139, 'x_std': 0.18669734181791453, 'y_mean': 0.42457644339285616, 'y_std': 0.0709839901275386, 'z_mean': -0.8748517825000028, 'z_std': 0.03537884238954708}, {'cluster': -1, 'x_mean': -0.3514410433070864, 'x_std': 0.2610704663262728, 'y_mean': 0.18682396456692915, 'y_std': 0.26466746976773464, 'z_mean': -0.831458460629921, 'z_std': 0.08417271146745928}]",2,0.95,145,"[{'cluster': 0, 'x_mean': -0.1532535779816514, 'x_std': 0.12477890020400333, 'y_mean': -0.27712540825688065, 'y_std': 0.05250675692217746, 'z_mean': -0.9253628463302757, 'z_std': 0.028682802450112427}, {'cluster': 1, 'x_mean': 0.40209258560435923, 'x_std': 0.12344951733473875, 'y_mean': 0.3646648656620715, 'y_std': 0.07179329064251878, 'z_mean': -0.8234552483167717, 'z_std': 0.03173321306958734}, {'cluster': -1, 'x_mean': 0.00402717586206896, 'x_std': 0.21498339441781225, 'y_mean': 0.01517120689655172, 'y_std': 0.24779036050103154, 'z_mean': -0.9388772379310344, 'z_std': 0.05578209718410766}]",training_session_15
,1,0.95,94,"[{'cluster': 0, 'x_mean': -0.18244244274720167, 'x_std': 0.19782626679612755, 'y_mean': 0.275179085704291, 'y_std': 0.16648577984268106, 'z_mean': -0.9031175086287284, 'z_std': 0.04110681168047151}, {'cluster': -1, 'x_mean': -0.3829443723404256, 'x_std': 0.38143514277621915, 'y_mean': 0.1689396329787234, 'y_std': 0.1743255409344453, 'z_mean': -0.7986269521276597, 'z_std': 0.09729271023541274}]",1,0.95,200,"[{'cluster': 0, 'x_mean': 0.42266537721341957, 'x_std': 0.1523575050640439, 'y_mean': 0.3049999079683131, 'y_std': 0.0703300744257155, 'z_mean': -0.8322014106477155, 'z_std': 0.04455768128656707}, {'cluster': -1, 'x_mean': 0.06595463249999996, 'x_std': 0.25843108660484326, 'y_mean': 0.30580759249999995, 'y_std': 0.21624476375808885, 'z_mean': -0.8775679124999995, 'z_std': 0.11221601113470174}]",training_session_16
,1,0.95,63,"[{'cluster': 0, 'x_mean': 0.013354025631360731, 'x_std': 0.15208389007311085, 'y_mean': 0.41445812759140566, 'y_std': 0.11708709819506347, 'z_mean': -0.8835300260082934, 'z_std': 0.049516736496129046}, {'cluster': -1, 'x_mean': -0.11604668253968257, 'x_std': 0.4347742414654404, 'y_mean': 0.19867201587301586, 'y_std': 0.2695333193955411, 'z_mean': -0.7990439999999999, 'z_std': 0.2143715421487702}]",1,0.95,79,"[{'cluster': 0, 'x_mean': 0.36336839706933505, 'x_std': 0.16411478435477903, 'y_mean': 0.49466094210150163, 'y_std': 0.103629444070004, 'z_mean': -0.7577594231593987, 'z_std': 0.06052533263150937}, {'cluster': -1, 'x_mean': 0.05827971518987342, 'x_std': 0.25005995952728305, 'y_mean': 0.19973551898734185, 'y_std': 0.21895174834206677, 'z_mean': -0.9159523797468355, 'z_std': 0.05732406582123271}]",training_session_17
,1,0.95,111,"[{'cluster': 0, 'x_mean': -0.05663817943925195, 'x_std': 0.22052376895953762, 'y_mean': 0.425393712616822, 'y_std': 0.12558157457227087, 'z_mean': -0.8606114817757037, 'z_std': 0.056528031986922876}, {'cluster': -1, 'x_mean': -0.3542170270270271, 'x_std': 0.2647895027923367, 'y_mean': 0.22901978828828817, 'y_std': 0.2745444055536252, 'z_mean': -0.8101570135135135, 'z_std': 0.13118811068592687}]",1,0.95,330,"[{'cluster': 0, 'x_mean': 0.4332151996084569, 'x_std': 0.07386189559808273, 'y_mean': 0.34405296828504317, 'y_std': 0.07596387022110339, 'z_mean': -0.8228447435395434, 'z_std': 0.027408551146117253}, {'cluster': -1, 'x_mean': 0.18794386666666676, 'x_std': 0.21066365196119632, 'y_mean': 0.20344188484848483, 'y_std': 0.2309702493371135, 'z_mean': -0.9010964454545453, 'z_std': 0.08782152994992888}]",training_session_18
,1,0.95,54,"[{'cluster': 0, 'x_mean': 0.005482583392101549, 'x_std': 0.20448544362935162, 'y_mean': 0.42009511636107394, 'y_std': 0.14309082304555426, 'z_mean': -0.8660164608603667, 'z_std': 0.05645887606061999}, {'cluster': -1, 'x_mean': 0.2349479444444444, 'x_std': 0.2898414396013055, 'y_mean': 0.00048333333333333973, 'y_std': 0.28133457420534336, 'z_mean': -0.8765167870370372, 'z_std': 0.09950056140500582}]",1,0.95,232,"[{'cluster': 0, 'x_mean': 0.399836429854663, 'x_std': 0.16155861091227947, 'y_mean': 0.36046639150181664, 'y_std': 0.11242628425534502, 'z_mean': -0.8141844423698014, 'z_std': 0.04781033096442742}, {'cluster': -1, 'x_mean': 0.20590904094827575, 'x_std': 0.32019293808218985, 'y_mean': 0.12117666379310349, 'y_std': 0.21372114567453604, 'z_mean': -0.8777814482758619, 'z_std': 0.13973342721402723}]",training_session_19
,1,0.95,324,"[{'cluster': 0, 'x_mean': -0.21831172793653628, 'x_std': 0.2805516822991147, 'y_mean': 0.44350841629856497, 'y_std': 0.1310965874411638, 'z_mean': -0.7966541788966031, 'z_std': 0.13052491550237263}, {'cluster': -1, 'x_mean': -0.506314861111111, 'x_std': 0.42474132399723225, 'y_mean': 0.07169150771604932, 'y_std': 0.14893220119379139, 'z_mean': -0.7260382330246914, 'z_std': 0.07723602528835968}]",1,0.95,328,"[{'cluster': 0, 'x_mean': 0.4343085122302128, 'x_std': 0.2245782512091413, 'y_mean': 0.3548791905395671, 'y_std': 0.13194750497269248, 'z_mean': -0.7805628465827318, 'z_std': 0.05171495742616483}, {'cluster': -1, 'x_mean': 0.17482654268292694, 'x_std': 0.3731255495815741, 'y_mean': 0.30832894512195114, 'y_std': 0.2949327998474997, 'z_mean': -0.7871906189024391, 'z_std': 0.14840956323669}]",training_session_20
,2,0.95,24,"[{'cluster': 0, 'x_mean': -0.05496431938755614, 'x_std': 0.11318869170755902, 'y_mean': 0.4079049423639557, 'y_std': 0.13639764007221727, 'z_mean': -0.8870822085039982, 'z_std': 0.05428605208477721}, {'cluster': 1, 'x_mean': -0.7050395744010083, 'x_std': 0.06284506647573686, 'y_mean': 0.06321485687263553, 'y_std': 0.07988536640624794, 'z_mean': -0.6922129413619177, 'z_std': 0.07649313289262352}, {'cluster': -1, 'x_mean': 0.1701915625, 'x_std': 0.4267669185482132, 'y_mean': 0.14282300000000003, 'y_std': 0.2699438122181532, 'z_mean': -0.8314438124999999, 'z_std': 0.10611959254916253}]",1,0.95,535,"[{'cluster': 0, 'x_mean': 0.4881699949332487, 'x_std': 0.04571879804284173, 'y_mean': 0.36321232982145646, 'y_std': 0.06892072490695167, 'z_mean': -0.7860840097313806, 'z_std': 0.027553271324944843}, {'cluster': -1, 'x_mean': 0.32987927570093467, 'x_std': 0.24209330367301138, 'y_mean': 0.2560914766355137, 'y_std': 0.23379011857705484, 'z_mean': -0.8333742186915886, 'z_std': 0.10945983198487959}]",training_session_21
,1,0.95,31,"[{'cluster': 0, 'x_mean': -0.24366116505986585, 'x_std': 0.27030418857269595, 'y_mean': 0.3066806663815891, 'y_std': 0.2243119107546411, 'z_mean': -0.843056549758982, 'z_std': 0.06912714586356461}, {'cluster': -1, 'x_mean': -0.361783064516129, 'x_std': 0.29432546015674393, 'y_mean': 0.38759441935483874, 'y_std': 0.35275513290735394, 'z_mean': -0.6926881451612904, 'z_std': 0.16066189434898126}]",1,0.95,299,"[{'cluster': 0, 'x_mean': 0.43616925884955937, 'x_std': 0.05911652909404952, 'y_mean': 0.48849820883614914, 'y_std': 0.06170707043033684, 'z_mean': -0.7465703940734784, 'z_std': 0.031831006759989115}, {'cluster': -1, 'x_mean': 0.24518091304347808, 'x_std': 0.29755727644710966, 'y_mean': 0.38777478428093626, 'y_std': 0.19531958148176684, 'z_mean': -0.8028159381270904, 'z_std': 0.10950905671101789}]",training_session_22
,2,0.95,30,"[{'cluster': 0, 'x_mean': -0.10072859964187915, 'x_std': 0.15728132140532436, 'y_mean': 0.4262030724668217, 'y_std': 0.1139841957555712, 'z_mean': -0.8713699230040027, 'z_std': 0.05261069066803888}, {'cluster': 1, 'x_mean': -0.725858691815856, 'x_std': 0.061987408418916624, 'y_mean': 0.10409825607416864, 'y_std': 0.09269561320539614, 'z_mean': -0.6647197810102293, 'z_std': 0.07323268583145619}, {'cluster': -1, 'x_mean': -0.25490893333333337, 'x_std': 0.19692356210704304, 'y_mean': 0.13933418333333336, 'y_std': 0.38722010212778624, 'z_mean': -0.8399377333333332, 'z_std': 0.14583753974996624}]",2,0.95,295,"[{'cluster': 0, 'x_mean': 0.46646763615241427, 'x_std': 0.08783029100677961, 'y_mean': 0.25073047397769477, 'y_std': 0.08747180404053333, 'z_mean': -0.8342988336431221, 'z_std': 0.050330150926682644}, {'cluster': 1, 'x_mean': -0.07260442125984252, 'x_std': 0.026929554976785616, 'y_mean': -0.05198533070866143, 'y_std': 0.024832246416228068, 'z_mean': -0.9927054803149608, 'z_std': 0.0018751567282661462}, {'cluster': -1, 'x_mean': 0.25582275254237263, 'x_std': 0.28983340451011963, 'y_mean': 0.4470490372881356, 'y_std': 0.16553626308886873, 'z_mean': -0.778659201694915, 'z_std': 0.1004906468466713}]",training_session_23
