session,num_clusters_child,eps_max_child,child_noise,child_info,num_clusters_parent,eps_max_parent,parent_noise,parent_info,video
,1,0.95,61,"[{'cluster': 0, 'x_mean': -0.3094266817777779, 'x_std': 0.1527624023295066, 'y_mean': 0.42915055977777716, 'y_std': 0.1285591800906965, 'z_mean': -0.8177385702222237, 'z_std': 0.06269954516372735}, {'cluster': -1, 'x_mean': -0.3276660983606558, 'x_std': 0.3932492215915566, 'y_mean': 0.23581444262295093, 'y_std': 0.21665575135444515, 'z_mean': -0.7798500983606558, 'z_std': 0.16121129630753803}]",3,0.95,31,"[{'cluster': 0, 'x_mean': 0.32251617871485927, 'x_std': 0.12417941403623255, 'y_mean': 0.5194550874928295, 'y_std': 0.0758934215421578, 'z_mean': -0.7726926024096382, 'z_std': 0.037300893826514046}, {'cluster': 1, 'x_mean': 0.04814139908256881, 'x_std': 0.08777177222694339, 'y_mean': 0.05324966513761465, 'y_std': 0.08192526908996631, 'z_mean': -0.9876337752293582, 'z_std': 0.015598840033307915}, {'cluster': 2, 'x_mean': 0.07232621093750002, 'x_std': 0.07077525397333813, 'y_mean': -0.29266934375000014, 'y_std': 0.05053150562648969, 'z_mean': -0.9398793125, 'z_std': 0.023721879003158166}, {'cluster': -1, 'x_mean': 0.5391753225806452, 'x_std': 0.17514462037163975, 'y_mean': 0.5013888709677419, 'y_std': 0.1901619787065739, 'z_mean': -0.6054114677419355, 'z_std': 0.1358667091525082}]",training_session_10
,1,0.95,58,"[{'cluster': 0, 'x_mean': -0.33875716264320804, 'x_std': 0.1505655651192643, 'y_mean': 0.3858075595335509, 'y_std': 0.1173456139683129, 'z_mean': -0.8295763649754504, 'z_std': 0.06534937132043925}, {'cluster': -1, 'x_mean': -0.5942465172413793, 'x_std': 0.3023015685833097, 'y_mean': 0.15481616379310345, 'y_std': 0.20237635352323907, 'z_mean': -0.6778562155172413, 'z_std': 0.17362156460039882}]",1,0.95,499,"[{'cluster': 0, 'x_mean': 0.5705865639880967, 'x_std': 0.07394965437465613, 'y_mean': 0.43171991338045534, 'y_std': 0.05462445876981918, 'z_mean': -0.6784752646329347, 'z_std': 0.06830396723147492}, {'cluster': -1, 'x_mean': 0.3170959028056113, 'x_std': 0.26470678271685677, 'y_mean': 0.36509850701402763, 'y_std': 0.299029980318235, 'z_mean': -0.7652407815631264, 'z_std': 0.09380824250092222}]",training_session_11
,1,0.95,141,"[{'cluster': 0, 'x_mean': -0.2873364057864867, 'x_std': 0.16155780769685021, 'y_mean': 0.42752298663248434, 'y_std': 0.12751056449450443, 'z_mean': -0.8250186116095937, 'z_std': 0.06407421920977743}, {'cluster': -1, 'x_mean': -0.4475191773049646, 'x_std': 0.29620139201118695, 'y_mean': 0.11707114893617021, 'y_std': 0.20826904179829808, 'z_mean': -0.7899567836879433, 'z_std': 0.16401216530620424}]",2,0.95,242,"[{'cluster': 0, 'x_mean': 0.3759124550550743, 'x_std': 0.07301097362205561, 'y_mean': 0.4966589403029104, 'y_std': 0.06096164139796144, 'z_mean': -0.7708189990165214, 'z_std': 0.03154701365426464}, {'cluster': 1, 'x_mean': -0.06334456437768242, 'x_std': 0.028072094626092094, 'y_mean': 0.5761944206008582, 'y_std': 0.02708179738393143, 'z_mean': -0.8081658133047207, 'z_std': 0.01703113778838438}, {'cluster': -1, 'x_mean': 0.31958013636363647, 'x_std': 0.214532183252589, 'y_mean': 0.3614519917355372, 'y_std': 0.24393374290820732, 'z_mean': -0.7941302210743801, 'z_std': 0.14134522411633724}]",training_session_12
,1,0.95,242,"[{'cluster': 0, 'x_mean': -0.32344045136372357, 'x_std': 0.15183393781451926, 'y_mean': 0.4223219516498196, 'y_std': 0.11299655317368465, 'z_mean': -0.8187883208086997, 'z_std': 0.056232714907880725}, {'cluster': -1, 'x_mean': -0.3601771880165291, 'x_std': 0.43708609281168953, 'y_mean': 0.30848501446280985, 'y_std': 0.2253167566159203, 'z_mean': -0.7123879710743805, 'z_std': 0.14388391342347895}]",1,0.95,68,"[{'cluster': 0, 'x_mean': 0.3609289617915901, 'x_std': 0.11882780366238362, 'y_mean': 0.4909158453382094, 'y_std': 0.09370997263908354, 'z_mean': -0.7690792941499096, 'z_std': 0.07411512933790856}, {'cluster': -1, 'x_mean': 0.12913056617647062, 'x_std': 0.27870780774123394, 'y_mean': 0.3776498602941177, 'y_std': 0.2983003655321191, 'z_mean': -0.8020645588235294, 'z_std': 0.14057316912402276}]",training_session_13
,1,0.95,498,"[{'cluster': 0, 'x_mean': -0.27659910429082224, 'x_std': 0.19709259445197067, 'y_mean': 0.3987337741358759, 'y_std': 0.11851893529266384, 'z_mean': -0.8368803203549198, 'z_std': 0.0647988825145336}, {'cluster': -1, 'x_mean': -0.08545057530120469, 'x_std': 0.5052175984857834, 'y_mean': 0.06053898493975906, 'y_std': 0.16300444211729354, 'z_mean': -0.8282191586345383, 'z_std': 0.13005257514325616}]",1,0.95,872,"[{'cluster': 0, 'x_mean': 0.5008688962286719, 'x_std': 0.07292755640239817, 'y_mean': 0.44841296842609013, 'y_std': 0.06191789378537609, 'z_mean': -0.7253653227156769, 'z_std': 0.05152746702384258}, {'cluster': -1, 'x_mean': 0.37626859288990827, 'x_std': 0.2809416732417868, 'y_mean': 0.494360366399082, 'y_std': 0.22851041445141243, 'z_mean': -0.6704295154816512, 'z_std': 0.11650996473907549}]",training_session_14
,1,0.95,282,"[{'cluster': 0, 'x_mean': -0.274574148719203, 'x_std': 0.1608500114631134, 'y_mean': 0.41574508060042503, 'y_std': 0.10840249875027187, 'z_mean': -0.8388044056942399, 'z_std': 0.05414142065597239}, {'cluster': -1, 'x_mean': -0.39342217553191466, 'x_std': 0.35911991876925536, 'y_mean': 0.18658490780141831, 'y_std': 0.22855694025122908, 'z_mean': -0.7752377606382977, 'z_std': 0.15091547506917977}]",1,0.95,458,"[{'cluster': 0, 'x_mean': 0.5025660855250866, 'x_std': 0.07446495032234651, 'y_mean': 0.4551428116023149, 'y_std': 0.06919846478773996, 'z_mean': -0.7178178955418774, 'z_std': 0.07030188038360903}, {'cluster': -1, 'x_mean': 0.29317116812227045, 'x_std': 0.287041705651209, 'y_mean': 0.4933928973799121, 'y_std': 0.21243469514550298, 'z_mean': -0.7049674585152836, 'z_std': 0.15991619071526555}]",training_session_15
,1,0.95,300,"[{'cluster': 0, 'x_mean': -0.2936220260672216, 'x_std': 0.19458631125735448, 'y_mean': 0.41021126067222796, 'y_std': 0.13389786172824536, 'z_mean': -0.8231202963689869, 'z_std': 0.06949965486046511}, {'cluster': -1, 'x_mean': -0.258332, 'x_std': 0.470359446429236, 'y_mean': 0.0692064416666667, 'y_std': 0.3019449579986393, 'z_mean': -0.7695631466666664, 'z_std': 0.13560251474603377}]",1,0.95,446,"[{'cluster': 0, 'x_mean': 0.3326110970136799, 'x_std': 0.11366636616424348, 'y_mean': 0.4915765567233914, 'y_std': 0.07662412261958453, 'z_mean': -0.7867416401401427, 'z_std': 0.04435364592584557}, {'cluster': -1, 'x_mean': 0.20981084192825114, 'x_std': 0.3230624109590399, 'y_mean': 0.3307350582959642, 'y_std': 0.2726704774872948, 'z_mean': -0.7878733766816147, 'z_std': 0.186939874593042}]",training_session_16
,1,0.95,125,"[{'cluster': 0, 'x_mean': -0.2533503430379742, 'x_std': 0.14370585674338193, 'y_mean': 0.4475580070524412, 'y_std': 0.08217990695904705, 'z_mean': -0.835240989330924, 'z_std': 0.04867004273159304}, {'cluster': -1, 'x_mean': -0.4275320599999999, 'x_std': 0.22796654630016794, 'y_mean': 0.23906098399999992, 'y_std': 0.172452468660441, 'z_mean': -0.8115844759999997, 'z_std': 0.12229110924349099}]",1,0.95,59,"[{'cluster': 0, 'x_mean': 0.24894693035993692, 'x_std': 0.1928371874095333, 'y_mean': 0.4874943767605625, 'y_std': 0.10581761611000583, 'z_mean': -0.7995767151799699, 'z_std': 0.060743267914835246}, {'cluster': -1, 'x_mean': 0.23189581355932207, 'x_std': 0.35807557721548955, 'y_mean': 0.31404876271186444, 'y_std': 0.31717313331935154, 'z_mean': -0.7630881271186443, 'z_std': 0.17303947771939693}]",training_session_17
,1,0.95,476,"[{'cluster': 0, 'x_mean': -0.401717023565949, 'x_std': 0.1410775745176499, 'y_mean': 0.3747819519546953, 'y_std': 0.11549929545518127, 'z_mean': -0.8077775324260146, 'z_std': 0.07038135318670333}, {'cluster': -1, 'x_mean': 0.0932309201680672, 'x_std': 0.38312474423204285, 'y_mean': 0.37673805147058814, 'y_std': 0.28873336610386663, 'z_mean': -0.7718851250000002, 'z_std': 0.10518688210491997}]",1,0.95,192,"[{'cluster': 0, 'x_mean': 0.3141641938855508, 'x_std': 0.10561857436833676, 'y_mean': 0.5037711194146858, 'y_std': 0.10216711766636824, 'z_mean': -0.7818960432453652, 'z_std': 0.05740110707472205}, {'cluster': -1, 'x_mean': 0.2572872994791667, 'x_std': 0.3179664638688232, 'y_mean': 0.22358269791666663, 'y_std': 0.24414033991798018, 'z_mean': -0.833181020833333, 'z_std': 0.12941827590776872}]",training_session_18
,1,0.95,225,"[{'cluster': 0, 'x_mean': -0.24863310703592806, 'x_std': 0.1272395823968184, 'y_mean': 0.44657975009356266, 'y_std': 0.08802888825626458, 'z_mean': -0.8395096280875698, 'z_std': 0.04633667042569575}, {'cluster': -1, 'x_mean': -0.21714418444444433, 'x_std': 0.24250992398969373, 'y_mean': 0.07883966888888888, 'y_std': 0.2089367936988306, 'z_mean': -0.9101444777777778, 'z_std': 0.09406826942933684}]",2,0.95,141,"[{'cluster': 0, 'x_mean': 0.2654195480014937, 'x_std': 0.15369205881404857, 'y_mean': 0.509329926223385, 'y_std': 0.0719994257219579, 'z_mean': -0.7941777908106095, 'z_std': 0.04231970178791119}, {'cluster': 1, 'x_mean': 0.12897761739130434, 'x_std': 0.05972565144245088, 'y_mean': 0.22801759130434782, 'y_std': 0.05312890958689915, 'z_mean': -0.9562251739130432, 'z_std': 0.014735260683262435}, {'cluster': -1, 'x_mean': 0.27447081560283676, 'x_std': 0.24010070712559056, 'y_mean': 0.45291744680851065, 'y_std': 0.29764401977834143, 'z_mean': -0.7271542234042551, 'z_std': 0.17282342486121105}]",training_session_19
,1,0.95,231,"[{'cluster': 0, 'x_mean': -0.1356039069811319, 'x_std': 0.1849466534181969, 'y_mean': 0.45892979716981186, 'y_std': 0.10729546462321711, 'z_mean': -0.8454262030188691, 'z_std': 0.05629790989495847}, {'cluster': -1, 'x_mean': -0.33999965367965385, 'x_std': 0.3310462460659504, 'y_mean': 0.05590007359307359, 'y_std': 0.19772323573338402, 'z_mean': -0.8442349826839822, 'z_std': 0.12675780650498042}]",1,0.95,476,"[{'cluster': 0, 'x_mean': 0.4559105418231655, 'x_std': 0.10071080157497794, 'y_mean': 0.43144348218454887, 'y_std': 0.06282630677772677, 'z_mean': -0.7650899581768336, 'z_std': 0.04401628802093965}, {'cluster': -1, 'x_mean': -0.034142815126050385, 'x_std': 0.2531293352907112, 'y_mean': 0.3249209275210085, 'y_std': 0.14303637230416716, 'z_mean': -0.8942316397058826, 'z_std': 0.07609125597956926}]",training_session_20
,1,0.95,183,"[{'cluster': 0, 'x_mean': -0.24680398806051804, 'x_std': 0.16104966804579426, 'y_mean': 0.4449706488333932, 'y_std': 0.10447538026915333, 'z_mean': -0.8328026382610281, 'z_std': 0.05442647201507394}, {'cluster': -1, 'x_mean': -0.29477513114754084, 'x_std': 0.2940829971932061, 'y_mean': 0.08352933060109292, 'y_std': 0.15867015109460017, 'z_mean': -0.8798045846994537, 'z_std': 0.12174330107773736}]",2,0.95,187,"[{'cluster': 0, 'x_mean': 0.3266116478087647, 'x_std': 0.09817569441934941, 'y_mean': 0.5077189045816733, 'y_std': 0.06987290779831526, 'z_mean': -0.782479563147412, 'z_std': 0.03956029913960762}, {'cluster': 1, 'x_mean': 0.36447079670329663, 'x_std': 0.03632346143770641, 'y_mean': -0.08202993406593409, 'y_std': 0.07897661229532198, 'z_mean': -0.915048406593407, 'z_std': 0.019564315227944985}, {'cluster': -1, 'x_mean': 0.2006457727272728, 'x_std': 0.19336751599475455, 'y_mean': 0.20940073529411776, 'y_std': 0.27115412639712677, 'z_mean': -0.8866470267379681, 'z_std': 0.08760005556880593}]",training_session_21
,1,0.95,158,"[{'cluster': 0, 'x_mean': -0.19004706681668693, 'x_std': 0.16343154086318487, 'y_mean': 0.4014031846113895, 'y_std': 0.13970421000445052, 'z_mean': -0.8634463726847854, 'z_std': 0.05680242993477021}, {'cluster': -1, 'x_mean': -0.025027791139240512, 'x_std': 0.3590919662917579, 'y_mean': 0.2527967879746834, 'y_std': 0.3196449819318476, 'z_mean': -0.8261830601265823, 'z_std': 0.11609078988816394}]",1,0.95,215,"[{'cluster': 0, 'x_mean': 0.2569267218413322, 'x_std': 0.11634859253222582, 'y_mean': 0.5342583072151494, 'y_std': 0.07338902505303017, 'z_mean': -0.7865130370551755, 'z_std': 0.04298646853781122}, {'cluster': -1, 'x_mean': 0.06922066046511627, 'x_std': 0.2538884321678761, 'y_mean': 0.31544150697674417, 'y_std': 0.2004476464432578, 'z_mean': -0.8761987069767447, 'z_std': 0.10556122633632431}]",training_session_22
,1,0.95,224,"[{'cluster': 0, 'x_mean': -0.20192139183808896, 'x_std': 0.12216740359386753, 'y_mean': 0.4174765203494808, 'y_std': 0.13522150657934, 'z_mean': -0.8611490209024562, 'z_std': 0.05233279044410232}, {'cluster': -1, 'x_mean': -0.37902808705357155, 'x_std': 0.469905639417966, 'y_mean': 0.19830451562499998, 'y_std': 0.1704817805247558, 'z_mean': -0.7372792343750004, 'z_std': 0.1415739216081434}]",1,0.95,419,"[{'cluster': 0, 'x_mean': 0.5120050189088199, 'x_std': 0.08021581228453084, 'y_mean': 0.3906981687593428, 'y_std': 0.07294908121489985, 'z_mean': -0.751338951121078, 'z_std': 0.052653676096778027}, {'cluster': -1, 'x_mean': 0.3871017995226729, 'x_std': 0.3278693535094686, 'y_mean': 0.28570946897374694, 'y_std': 0.24740559572025692, 'z_mean': -0.7635857243436748, 'z_std': 0.08910530774606033}]",training_session_23
,1,0.95,174,"[{'cluster': 0, 'x_mean': -0.3026423629103817, 'x_std': 0.18306587700637855, 'y_mean': 0.38183085669920275, 'y_std': 0.13590519929504163, 'z_mean': -0.8364461789041682, 'z_std': 0.06153325729196591}, {'cluster': -1, 'x_mean': -0.42365239367816127, 'x_std': 0.42227040637703395, 'y_mean': 0.22966255459770113, 'y_std': 0.23879094302243684, 'z_mean': -0.712682301724138, 'z_std': 0.14760952931418403}]",2,0.95,504,"[{'cluster': 0, 'x_mean': 0.47041386272673436, 'x_std': 0.08295049921660608, 'y_mean': 0.37891162376774506, 'y_std': 0.052131364192886775, 'z_mean': -0.7861281893237373, 'z_std': 0.04920571752123088}, {'cluster': 1, 'x_mean': 0.028477886054421746, 'x_std': 0.07659181942442274, 'y_mean': 0.6201794311224488, 'y_std': 0.028896263584821426, 'z_mean': -0.7721881513605442, 'z_std': 0.025841434434342263}, {'cluster': -1, 'x_mean': -0.08317790575396831, 'x_std': 0.3677453880211911, 'y_mean': 0.4539427460317465, 'y_std': 0.20312166342885327, 'z_mean': -0.764202416666667, 'z_std': 0.12393051024972618}]",training_session_24
,1,0.95,224,"[{'cluster': 0, 'x_mean': -0.11057369079638575, 'x_std': 0.1530785951454977, 'y_mean': 0.4524563244379068, 'y_std': 0.11121954209539066, 'z_mean': -0.858649147299851, 'z_std': 0.04999371583652152}, {'cluster': -1, 'x_mean': -0.199209859375, 'x_std': 0.4334677018647314, 'y_mean': 0.10397739285714283, 'y_std': 0.13875560174204818, 'z_mean': -0.8531505491071426, 'z_std': 0.10566497917188286}]",1,0.95,236,"[{'cluster': 0, 'x_mean': 0.5719346507054048, 'x_std': 0.08460650539770048, 'y_mean': 0.35239299964132076, 'y_std': 0.06040398706822556, 'z_mean': -0.728944697214252, 'z_std': 0.05221049764861529}, {'cluster': -1, 'x_mean': 0.3577241461864406, 'x_std': 0.2302210261659499, 'y_mean': 0.466238434322034, 'y_std': 0.17289410816059578, 'z_mean': -0.7423968707627119, 'z_std': 0.10752685605356002}]",training_session_25
,1,0.95,126,"[{'cluster': 0, 'x_mean': -0.24556667028469736, 'x_std': 0.17584172583723412, 'y_mean': 0.40328069395017824, 'y_std': 0.13551366186585623, 'z_mean': -0.8465311808718852, 'z_std': 0.05870117182971468}, {'cluster': -1, 'x_mean': -0.3721808373015873, 'x_std': 0.39866066287144414, 'y_mean': 0.07698508333333334, 'y_std': 0.18045980801917916, 'z_mean': -0.7993656825396828, 'z_std': 0.15202573400403768}]",2,0.95,554,"[{'cluster': 0, 'x_mean': 0.5920219973958316, 'x_std': 0.09142826442897843, 'y_mean': 0.3345240318594864, 'y_std': 0.051135226575630896, 'z_mean': -0.7197440499778394, 'z_std': 0.060574703375908916}, {'cluster': 1, 'x_mean': -0.026793524926686227, 'x_std': 0.0727550872288432, 'y_mean': 0.6106444926686218, 'y_std': 0.034658190061561615, 'z_mean': -0.7821703577712609, 'z_std': 0.028910695243352}, {'cluster': -1, 'x_mean': 0.08577104783393498, 'x_std': 0.28141446688512095, 'y_mean': 0.40368017418772584, 'y_std': 0.2401426098094315, 'z_mean': -0.8133138411552336, 'z_std': 0.15094670387505701}]",training_session_26
,1,0.95,102,"[{'cluster': 0, 'x_mean': -0.1649164433797909, 'x_std': 0.194023776901104, 'y_mean': 0.4077208474025967, 'y_std': 0.12435885723503327, 'z_mean': -0.8616894372822291, 'z_std': 0.05445357990156393}, {'cluster': -1, 'x_mean': -0.5928391960784314, 'x_std': 0.23028868743160413, 'y_mean': 0.1535808774509803, 'y_std': 0.17527497591814448, 'z_mean': -0.7210741127450978, 'z_std': 0.13712863252115987}]",1,0.95,298,"[{'cluster': 0, 'x_mean': 0.5717593121736295, 'x_std': 0.07059341082541051, 'y_mean': 0.32777931010661393, 'y_std': 0.07621076499371347, 'z_mean': -0.7374811848890351, 'z_std': 0.06349161372436835}, {'cluster': -1, 'x_mean': 0.332367847315436, 'x_std': 0.176261302752923, 'y_mean': 0.40831533389261737, 'y_std': 0.12879953258630744, 'z_mean': -0.8007989681208058, 'z_std': 0.14689289981844098}]",training_session_27
