session,num_clusters_child,eps_max_child,child_noise,child_info,num_clusters_parent,eps_max_parent,parent_noise,parent_info,video
,1,0.95,83,"[{'cluster': 0, 'x_mean': -0.11564606373429105, 'x_std': 0.1846828810823142, 'y_mean': 0.3624218351885103, 'y_std': 0.0912763533773914, 'z_mean': -0.8967166032315992, 'z_std': 0.04491040922459084}, {'cluster': -1, 'x_mean': -0.5228728072289154, 'x_std': 0.366597955874055, 'y_mean': 0.0745962530120482, 'y_std': 0.14238591254492938, 'z_mean': -0.7352252771084337, 'z_std': 0.151620720724711}]",2,0.95,30,"[{'cluster': 0, 'x_mean': 0.4391695460559801, 'x_std': 0.17154071339194346, 'y_mean': 0.3242659931297714, 'y_std': 0.21106085946586867, 'z_mean': -0.7818030361323166, 'z_std': 0.08858451982526531}, {'cluster': 1, 'x_mean': 0.8303776147540983, 'x_std': 0.04930720746320912, 'y_mean': 0.42977513934426226, 'y_std': 0.07268215618058826, 'z_mean': -0.32508729508196715, 'z_std': 0.04831584125094455}, {'cluster': -1, 'x_mean': -0.17359021666666669, 'x_std': 0.43171640379711285, 'y_mean': 0.4544878833333334, 'y_std': 0.11663801810794674, 'z_mean': -0.7295011, 'z_std': 0.17811623254954845}]",training_session_10
,1,0.95,134,"[{'cluster': 0, 'x_mean': -0.2716576784228755, 'x_std': 0.24635128678230034, 'y_mean': 0.37551194046793746, 'y_std': 0.10101296872022478, 'z_mean': -0.836403566291161, 'z_std': 0.08858918909559206}, {'cluster': -1, 'x_mean': -0.42967002238805957, 'x_std': 0.42684263209066836, 'y_mean': 0.2520859141791044, 'y_std': 0.2636176624596571, 'z_mean': -0.679728578358209, 'z_std': 0.18668029265896358}]",1,0.95,133,"[{'cluster': 0, 'x_mean': 0.42585235984251973, 'x_std': 0.1741114848270426, 'y_mean': 0.41814360765926917, 'y_std': 0.15460702758853992, 'z_mean': -0.7568747121689327, 'z_std': 0.09860542863001877}, {'cluster': -1, 'x_mean': 0.309173432330827, 'x_std': 0.5006381923837002, 'y_mean': 0.15962760526315792, 'y_std': 0.22423288004027306, 'z_mean': -0.7309486015037594, 'z_std': 0.20259355409515914}]",training_session_11
,1,0.95,64,"[{'cluster': 0, 'x_mean': -0.10475198643035162, 'x_std': 0.22546951946290975, 'y_mean': 0.36249246552201664, 'y_std': 0.08840634775352874, 'z_mean': -0.8886879363057318, 'z_std': 0.045604706548589065}, {'cluster': -1, 'x_mean': -0.30707113281249987, 'x_std': 0.30194074421740014, 'y_mean': 0.15236134374999996, 'y_std': 0.2124974102117608, 'z_mean': -0.8552674843750001, 'z_std': 0.11043321057921428}]",1,0.95,153,"[{'cluster': 0, 'x_mean': 0.5090374338112533, 'x_std': 0.1177201646739436, 'y_mean': 0.3256100303446934, 'y_std': 0.11613543001773194, 'z_mean': -0.7726382152116295, 'z_std': 0.05809153568407984}, {'cluster': -1, 'x_mean': 0.35516972549019604, 'x_std': 0.29904543960566227, 'y_mean': 0.4202084738562089, 'y_std': 0.2131183016707596, 'z_mean': -0.7287755000000006, 'z_std': 0.15583759995355068}]",training_session_12
,1,0.95,135,"[{'cluster': 0, 'x_mean': -0.13035529338649152, 'x_std': 0.18065399778641647, 'y_mean': 0.4445511547842404, 'y_std': 0.10588389284395518, 'z_mean': -0.8553756681519716, 'z_std': 0.05891874646648006}, {'cluster': -1, 'x_mean': -0.328335425925926, 'x_std': 0.41721925613472566, 'y_mean': 0.2570144999999998, 'y_std': 0.22558579640759913, 'z_mean': -0.7600399740740738, 'z_std': 0.13994290339071447}]",1,0.95,771,"[{'cluster': 0, 'x_mean': 0.4251637996348465, 'x_std': 0.1015608729011794, 'y_mean': 0.4413327632237866, 'y_std': 0.07070784097288435, 'z_mean': -0.7751313804903511, 'z_std': 0.027838733703166765}, {'cluster': -1, 'x_mean': 0.24500327561608293, 'x_std': 0.353820082548937, 'y_mean': 0.2147112619974061, 'y_std': 0.34500783784275285, 'z_mean': -0.7945248975356684, 'z_std': 0.10571729384811822}]",training_session_13
,1,0.95,22,"[{'cluster': 0, 'x_mean': -0.024471153333333304, 'x_std': 0.24428369418410578, 'y_mean': 0.36717380266666655, 'y_std': 0.08288329559373431, 'z_mean': -0.8882751199999995, 'z_std': 0.04430362350044276}, {'cluster': -1, 'x_mean': 0.042754613636363625, 'x_std': 0.2535248058914238, 'y_mean': 0.35273852272727274, 'y_std': 0.27646768259730764, 'z_mean': -0.8476499545454547, 'z_std': 0.11565469978416142}]",1,0.95,45,"[{'cluster': 0, 'x_mean': 0.5021990626262636, 'x_std': 0.2109764617739403, 'y_mean': 0.38536188914141534, 'y_std': 0.1263756131993345, 'z_mean': -0.7206613340909087, 'z_std': 0.10529270971730458}, {'cluster': -1, 'x_mean': 0.27213977777777776, 'x_std': 0.4080799893211189, 'y_mean': 0.11721363333333332, 'y_std': 0.17890740724471774, 'z_mean': -0.8122932666666665, 'z_std': 0.22306691412919233}]",training_session_14
,1,0.95,192,"[{'cluster': 0, 'x_mean': -0.03614600624999998, 'x_std': 0.14951268773662946, 'y_mean': 0.3918103854166666, 'y_std': 0.07550067767424137, 'z_mean': -0.9001191643749991, 'z_std': 0.02938873331677867}, {'cluster': -1, 'x_mean': -0.24223660416666656, 'x_std': 0.2778849680114172, 'y_mean': 0.2475920703125, 'y_std': 0.22565141491712618, 'z_mean': -0.8557160104166668, 'z_std': 0.10985194871769825}]",1,0.95,48,"[{'cluster': 0, 'x_mean': 0.30326674523160746, 'x_std': 0.24657910857555432, 'y_mean': 0.22785601081403176, 'y_std': 0.17642461627145545, 'z_mean': -0.8576214311989099, 'z_std': 0.14526765485095364}, {'cluster': -1, 'x_mean': 0.015333489583333297, 'x_std': 0.48853682337671933, 'y_mean': 0.003965447916666701, 'y_std': 0.21366213806857423, 'z_mean': -0.8397897291666666, 'z_std': 0.07597577520940321}]",training_session_15
,1,0.95,66,"[{'cluster': 0, 'x_mean': -0.16982412845477354, 'x_std': 0.18231732696925776, 'y_mean': 0.37073355025125604, 'y_std': 0.0747709880872289, 'z_mean': -0.8868506507537681, 'z_std': 0.04368069096085735}, {'cluster': -1, 'x_mean': -0.206689553030303, 'x_std': 0.1864660855420988, 'y_mean': 0.4146029772727272, 'y_std': 0.32070102363419223, 'z_mean': -0.7885876212121212, 'z_std': 0.1172259778796446}]",1,0.95,23,"[{'cluster': 0, 'x_mean': 0.3548212717105999, 'x_std': 0.22137118932519667, 'y_mean': 0.2571338175282443, 'y_std': 0.18080380243720517, 'z_mean': -0.8405718016090334, 'z_std': 0.12208304570818332}, {'cluster': -1, 'x_mean': -0.02582291304347826, 'x_std': 0.0447954387627428, 'y_mean': 0.5146384565217391, 'y_std': 0.07592600751058903, 'z_mean': -0.8485064999999999, 'z_std': 0.044864836748079416}]",training_session_16
,1,0.95,22,"[{'cluster': 0, 'x_mean': -0.22602785011102924, 'x_std': 0.2405688557202398, 'y_mean': 0.45723510473723167, 'y_std': 0.1194020825339399, 'z_mean': -0.8093965148038487, 'z_std': 0.07631530252108899}, {'cluster': -1, 'x_mean': -0.22209515909090907, 'x_std': 0.3192016558161488, 'y_mean': 0.04381809090909092, 'y_std': 0.20198758614817774, 'z_mean': -0.8872407500000002, 'z_std': 0.14584466031932988}]",1,0.95,544,"[{'cluster': 0, 'x_mean': 0.38989851183317104, 'x_std': 0.11780892915416179, 'y_mean': 0.4479398529582931, 'y_std': 0.09027589211320525, 'z_mean': -0.7858459167798265, 'z_std': 0.03920480062146202}, {'cluster': -1, 'x_mean': 0.34490371507352946, 'x_std': 0.4332250532357859, 'y_mean': 0.2948557738970585, 'y_std': 0.15112338955236218, 'z_mean': -0.7424933069852934, 'z_std': 0.16353171675400596}]",training_session_17
,1,0.95,54,"[{'cluster': 0, 'x_mean': -0.07782069479495277, 'x_std': 0.2408337524366388, 'y_mean': 0.41440027681388014, 'y_std': 0.10902490192661311, 'z_mean': -0.8600181340694022, 'z_std': 0.07716785117534047}, {'cluster': -1, 'x_mean': 0.3120823240740738, 'x_std': 0.3400788647966648, 'y_mean': 0.23320329629629627, 'y_std': 0.26318066174861493, 'z_mean': -0.8070893055555557, 'z_std': 0.10961664415526695}]",1,0.95,227,"[{'cluster': 0, 'x_mean': 0.546676905370006, 'x_std': 0.08603612211168016, 'y_mean': 0.37028076064178145, 'y_std': 0.1351393887310367, 'z_mean': -0.7228418285854609, 'z_std': 0.07674728344229219}, {'cluster': -1, 'x_mean': 0.014838548458149779, 'x_std': 0.2989120683189568, 'y_mean': 0.2590408612334802, 'y_std': 0.2892105222675316, 'z_mean': -0.8641756916299558, 'z_std': 0.07089273751002673}]",training_session_18
,1,0.95,171,"[{'cluster': 0, 'x_mean': -0.03299789851851852, 'x_std': 0.14325504258071534, 'y_mean': 0.3629255716049375, 'y_std': 0.08649218122667865, 'z_mean': -0.9115484041975301, 'z_std': 0.03604231865976429}, {'cluster': -1, 'x_mean': -0.03505531286549699, 'x_std': 0.496576120009345, 'y_mean': 0.1995142543859649, 'y_std': 0.23078064425971803, 'z_mean': -0.8057821081871346, 'z_std': 0.07946836850567905}]",1,0.95,359,"[{'cluster': 0, 'x_mean': 0.5850822044617718, 'x_std': 0.09378251093337021, 'y_mean': 0.28981099404375066, 'y_std': 0.08002363131679494, 'z_mean': -0.7387484662118259, 'z_std': 0.07957103093233281}, {'cluster': -1, 'x_mean': 0.39323249860724213, 'x_std': 0.32418006647391184, 'y_mean': 0.3350338008356547, 'y_std': 0.18219759308311603, 'z_mean': -0.7281586016713097, 'z_std': 0.24491513955262076}]",training_session_19
,1,0.95,21,"[{'cluster': 0, 'x_mean': -0.23545814566395679, 'x_std': 0.17489015875864944, 'y_mean': 0.34093067750677514, 'y_std': 0.15734390456296807, 'z_mean': -0.8720102425474254, 'z_std': 0.07165279486460056}, {'cluster': -1, 'x_mean': -0.562952595238095, 'x_std': 0.11419089857018147, 'y_mean': -0.23105207142857145, 'y_std': 0.08613819641704917, 'z_mean': -0.7750505476190477, 'z_std': 0.06177891458983087}]",1,0.95,16,"[{'cluster': 0, 'x_mean': 0.40827276834532356, 'x_std': 0.13715023788466232, 'y_mean': 0.4414918690647483, 'y_std': 0.10534185780476922, 'z_mean': -0.7710393913669064, 'z_std': 0.08165268715938723}, {'cluster': -1, 'x_mean': 0.6734138749999999, 'x_std': 0.22332866504888413, 'y_mean': 0.14513346875, 'y_std': 0.14531584394064637, 'z_mean': -0.6575269687499999, 'z_std': 0.1562908724090511}]",training_session_20
,1,0.95,102,"[{'cluster': 0, 'x_mean': -0.10450451430429145, 'x_std': 0.1823968457560996, 'y_mean': 0.4127896063068912, 'y_std': 0.09221317425019032, 'z_mean': -0.8753479005201558, 'z_std': 0.06160471012403477}, {'cluster': -1, 'x_mean': -0.37957448039215674, 'x_std': 0.4522668762191297, 'y_mean': 0.24046010294117645, 'y_std': 0.19366134880828503, 'z_mean': -0.7168943137254898, 'z_std': 0.20060480236392625}]",1,0.95,249,"[{'cluster': 0, 'x_mean': 0.42709626842289544, 'x_std': 0.13131862827833815, 'y_mean': 0.3923849685804316, 'y_std': 0.11448940283814256, 'z_mean': -0.7880291731139489, 'z_std': 0.07479062280195078}, {'cluster': -1, 'x_mean': 0.45436798995983907, 'x_std': 0.360970518062173, 'y_mean': 0.22100165662650612, 'y_std': 0.23878653504763203, 'z_mean': -0.7132946485943775, 'z_std': 0.2057810533566798}]",training_session_21
,1,0.95,41,"[{'cluster': 0, 'x_mean': -0.13845183165322603, 'x_std': 0.19153273896862447, 'y_mean': 0.39706374143145157, 'y_std': 0.08786308292424641, 'z_mean': -0.8767863064516124, 'z_std': 0.048055492019119274}, {'cluster': -1, 'x_mean': -0.24290746341463423, 'x_std': 0.24832259728099634, 'y_mean': 0.03759831707317074, 'y_std': 0.37921183476565506, 'z_mean': -0.8338727317073171, 'z_std': 0.18995531928798737}]",2,0.95,99,"[{'cluster': 0, 'x_mean': 0.46791362865583375, 'x_std': 0.05717057161719921, 'y_mean': 0.3853623240768084, 'y_std': 0.07048625914707501, 'z_mean': -0.7851028769571644, 'z_std': 0.04557921663826953}, {'cluster': 1, 'x_mean': 0.4444602802013424, 'x_std': 0.03569049866933074, 'y_mean': 0.686932223154362, 'y_std': 0.023092677755963586, 'z_mean': -0.5684299614093961, 'z_std': 0.03181738838495514}, {'cluster': -1, 'x_mean': 0.25251843434343435, 'x_std': 0.18427234003578374, 'y_mean': 0.21257794949494951, 'y_std': 0.22961968363981658, 'z_mean': -0.8834648787878787, 'z_std': 0.1290077456016097}]",training_session_22
,1,0.95,41,"[{'cluster': 0, 'x_mean': -0.22497484427480915, 'x_std': 0.20403197560827838, 'y_mean': 0.3903350839694658, 'y_std': 0.0996389664222257, 'z_mean': -0.8563215358778626, 'z_std': 0.06728799716336294}, {'cluster': -1, 'x_mean': -0.5319646951219513, 'x_std': 0.3091105591862497, 'y_mean': -0.013302512195121966, 'y_std': 0.2663657969128987, 'z_mean': -0.7279397560975611, 'z_std': 0.13268877138237442}]",2,0.95,81,"[{'cluster': 0, 'x_mean': 0.5860497650569696, 'x_std': 0.12963841428156697, 'y_mean': 0.303650292729245, 'y_std': 0.09803689666348842, 'z_mean': -0.7240454339392306, 'z_std': 0.08821963646417165}, {'cluster': 1, 'x_mean': 0.8286615687022904, 'x_std': 0.025205837186038683, 'y_mean': 0.412279106870229, 'y_std': 0.040999188127750094, 'z_mean': -0.36571765267175593, 'z_std': 0.03769460288080903}, {'cluster': -1, 'x_mean': 0.2772460802469136, 'x_std': 0.31762237350381445, 'y_mean': 0.2899332222222223, 'y_std': 0.22126263406800642, 'z_mean': -0.805467802469136, 'z_std': 0.19034852962397814}]",training_session_23
